node,node_type,in_degree,out_degree,total_degree,betweenness,pagerank,in_cycle,scc_id,scc_size
BCL2_gene_BCL2,regular,0,1,1,0.000000,0.000212,False,392,1
BCL_2_Protein,regular,0,1,1,0.000000,0.000212,False,393,1
BK_Virus,regular,0,1,1,0.000000,0.000212,False,394,1
Bacillus_anthracis,regular,0,2,2,0.000000,0.000212,False,395,1
Bacteria,regular,0,18,18,0.000000,0.000212,False,401,1
Bacteria_Anaerobic,regular,0,1,1,0.000000,0.000212,False,402,1
Bacterial_Infections,regular,0,5,5,0.000000,0.000212,False,403,1
Bacterial_Vaginosis,regular,1,0,1,0.000000,0.000215,False,404,1
Banding_procedure,regular,0,4,4,0.000000,0.000212,False,405,1
Barrett_Esophagus,regular,1,0,1,0.000000,0.000258,False,406,1
Bay_K_8644,regular,0,1,1,0.000000,0.000212,False,407,1
Becker_Muscular_Dystrophy,regular,1,0,1,0.000000,0.000214,False,408,1
Begomovirus,regular,0,1,1,0.000000,0.000212,False,409,1
Benign_Prostatic_Hyperplasia,regular,1,0,1,0.000000,0.000273,False,410,1
Benzene,regular,0,1,1,0.000000,0.000212,False,413,1
Bethanechol,regular,0,1,1,0.000000,0.000212,False,414,1
Bicuculline,regular,0,1,1,0.000000,0.000212,False,415,1
Bilateral_hyperplasia,regular,0,1,1,0.000000,0.000212,False,416,1
Bilateral_renal_artery_stenosis,regular,0,1,1,0.000000,0.000212,False,417,1
Bile_Acids,regular,0,1,1,0.000000,0.000212,False,418,1
Biliary_calculi,regular,0,2,2,0.000000,0.000212,False,419,1
Binding_Molecular_Function,regular,0,3,3,0.000000,0.000212,False,422,1
Bladder_outlet_obstruction,regular,1,0,1,0.000000,0.000444,False,411,1
Blast,regular,0,2,2,0.000000,0.000212,False,425,1
Bleeding_tendency,regular,1,0,1,0.000000,0.000214,False,426,1
Bleomycin,regular,0,9,9,0.000000,0.000212,False,431,1
Blind_Vision,regular,20,0,20,0.000000,0.004325,False,9,1
Blood_Glucose,regular,0,1,1,0.000000,0.000212,False,432,1
Blood_Pressure,regular,1,0,1,0.000000,0.000584,False,54,1
Blood_Pressure_Monitoring_Ambulatory,regular,0,1,1,0.000000,0.000212,False,433,1
Blood_alcohol_concentration,regular,1,0,1,0.000000,0.000216,False,434,1
Bluetongue_virus,regular,0,1,1,0.000000,0.000212,False,435,1
Body_Weight_decreased,regular,2,0,2,0.000000,0.000226,False,436,1
Bone_Marrow_Suppression,regular,1,0,1,0.000000,0.000219,False,437,1
Bone_Wires,regular,0,1,1,0.000000,0.000212,False,438,1
Bone_fragile,regular,1,0,1,0.000000,0.000303,False,439,1
Bone_necrosis,regular,5,0,5,0.000000,0.000455,False,228,1
Borrelia_burgdorferi,regular,0,2,2,0.000000,0.000212,False,441,1
Botrytis_cinerea,regular,0,1,1,0.000000,0.000212,False,442,1
Bradycardia,regular,1,0,1,0.000000,0.000215,False,443,1
Bradykinin,regular,0,5,5,0.000000,0.000212,False,444,1
Brain_Edema,regular,1,0,1,0.000000,0.000584,False,55,1
Brain_hemorrhage,regular,1,0,1,0.000000,0.000584,False,56,1
Breast_Carcinoma,regular,3,0,3,0.000000,0.000330,False,166,1
Bronchopneumonia,regular,0,1,1,0.000000,0.000212,False,448,1
Bupivacaine,regular,0,1,1,0.000000,0.000212,False,449,1
Burkholderia_pseudomallei,regular,0,3,3,0.000000,0.000212,False,451,1
C9orf72_gene_C9orf72,regular,0,1,1,0.000000,0.000212,False,452,1
CA2,regular,0,2,2,0.000000,0.000212,False,453,1
CADASIL,regular,1,0,1,0.000000,0.000214,False,454,1
CD48_wt_Allele,regular,0,1,1,0.000000,0.000212,False,455,1
CD69_protein_human_CD69,regular,0,1,1,0.000000,0.000212,False,456,1
CDKN1A_TCEAL1_NSG1_H3F3AP6,regular,0,2,2,0.000000,0.000212,False,457,1
COGNITIVE_DEFICIT,regular,1,0,1,0.000000,0.000243,False,458,1
COLLAGENASE,regular,0,2,2,0.000000,0.000212,False,459,1
COXSACKIEVIRUS_B3,regular,0,1,1,0.000000,0.000212,False,460,1
CRYGC_CRYGEP,regular,0,3,3,0.000000,0.000212,False,461,1
CYTOCHROME_C,regular,0,1,1,0.000000,0.000212,False,462,1
Cachexia,regular,0,1,1,0.000000,0.000212,False,463,1
Cadmium,regular,0,11,11,0.000000,0.000212,False,466,1
Caerulein,regular,0,1,1,0.000000,0.000212,False,467,1
Caffeine,regular,0,2,2,0.000000,0.000212,False,469,1
Calcineurin_inhibitor,regular,0,2,2,0.000000,0.000212,False,470,1
Calcitonin_Gene_Related_Peptide,regular,0,1,1,0.000000,0.000212,False,471,1
Calcium,regular,0,3,3,0.000000,0.000212,False,472,1
Calculi,regular,0,1,1,0.000000,0.000212,False,473,1
Camptothecin,regular,0,1,1,0.000000,0.000212,False,474,1
Campylobacter_jejuni,regular,0,1,1,0.000000,0.000212,False,476,1
Cancer_Treatment,regular,0,2,2,0.000000,0.000212,False,477,1
Candida,regular,0,1,1,0.000000,0.000212,False,478,1
Candida_albicans,regular,0,4,4,0.000000,0.000212,False,480,1
Candida_species,regular,0,1,1,0.000000,0.000212,False,481,1
Candidate_Disease_Gene,regular,0,2,2,0.000000,0.000212,False,482,1
Candidatus_Liberibacter_asiaticus,regular,0,1,1,0.000000,0.000212,False,483,1
Candidiasis,regular,1,0,1,0.000000,0.000258,False,479,1
Capsaicin,regular,0,6,6,0.000000,0.000212,False,486,1
Carbachol,regular,0,2,2,0.000000,0.000212,False,487,1
Carbon_Tetrachloride,regular,0,8,8,0.000000,0.000212,False,488,1
Carbon_tetrachloride_homeopathic_preparation,regular,0,3,3,0.000000,0.000212,False,489,1
Carcinogenesis,regular,10,0,10,0.000000,0.000856,False,164,1
Carcinogens,regular,0,7,7,0.000000,0.000212,False,492,1
Cardiac_complication,regular,1,1,2,0.000000,0.000584,False,57,1
Cardiac_dysfunction,regular,1,0,1,0.000000,0.000215,False,494,1
Cardioembolic_stroke,regular,1,0,1,0.000000,0.000337,False,53,1
Cardiomyopathies_Primary,regular,0,1,1,0.000000,0.000212,False,495,1
Cardiomyopathy_Hypertrophic_Familial,regular,1,0,1,0.000000,0.000214,False,497,1
Cardiopulmonary_Bypass,regular,0,3,3,0.000000,0.000212,False,498,1
Cardiovascular_arteriosclerosis_unspecified,regular,0,1,1,0.000000,0.000212,False,499,1
Cardiovascular_morbidity,regular,1,0,1,0.000000,0.000584,False,58,1
Carotid_Stenosis,regular,0,2,2,0.000000,0.000212,False,500,1
Carrageenan,regular,0,7,7,0.000000,0.000212,False,503,1
Caseins,regular,0,1,1,0.000000,0.000212,False,504,1
Catalepsy,regular,1,0,1,0.000000,0.000233,False,332,1
Catecholamines,regular,0,3,3,0.000000,0.000212,False,506,1
Cell_Cycle,regular,0,1,1,0.000000,0.000212,False,507,1
Cell_Cycle_Arrest,regular,6,1,7,0.000000,0.014190,True,133,6
Cell_Cycle_Progression,regular,0,1,1,0.000000,0.000212,False,508,1
Cell_Growth,regular,0,1,1,0.000000,0.000212,False,509,1
Cell_Survival,regular,1,2,3,0.000000,0.010869,True,133,6
Cerebellar_Ataxia,regular,1,0,1,0.000000,0.000214,False,510,1
Cerebral_Amyloid_Angiopathy,regular,0,2,2,0.000000,0.000212,False,511,1
Cerebral_Edema,regular,1,1,2,0.000000,0.000584,False,59,1
Cerebral_Hemorrhage,regular,2,0,2,0.000000,0.000675,False,60,1
Cerebral_Palsy,regular,1,1,2,0.000000,0.000250,False,445,1
Cerebral_Vasospasm,regular,1,0,1,0.000000,0.000377,False,295,1
Cerebral_atrophy,regular,1,1,2,0.000000,0.000907,True,127,98
Cerebrospinal_Fluid,regular,0,1,1,0.000000,0.000212,False,512,1
Cerebrospinal_fluid_leak,regular,0,1,1,0.000000,0.000212,False,514,1
Cerebrovascular_Disorders,regular,1,1,2,0.000000,0.000584,False,62,1
Cervical_Ripening,regular,0,1,1,0.000000,0.000212,False,515,1
Cessation_of_life,regular,191,0,191,0.000000,0.069433,False,1,1
Challenge,regular,2,0,2,0.000000,0.000656,False,106,1
Charcot_Marie_Tooth_Disease,regular,1,0,1,0.000000,0.000214,False,517,1
Chemicals,regular,0,9,9,0.000000,0.000212,False,518,1
Chemokine_C_C_Motif_Ligand_4_CCL4,regular,0,8,8,0.000000,0.000212,False,519,1
Chemotaxis,regular,1,0,1,0.000000,0.000303,False,520,1
Chemotherapeutic_agent,regular,0,1,1,0.000000,0.000212,False,521,1
Chickenpox,regular,1,0,1,0.000000,0.000303,False,522,1
Chikungunya_virus,regular,0,1,1,0.000000,0.000212,False,523,1
Childbirth,regular,1,0,1,0.000000,0.000244,False,107,1
Chlamydia_trachomatis,regular,0,3,3,0.000000,0.000212,False,525,1
Chlorpyrifos,regular,0,2,2,0.000000,0.000212,False,526,1
Cholera,regular,1,0,1,0.000000,0.000303,False,527,1
Cholestasis,regular,3,0,3,0.000000,0.000330,False,135,1
Cholesterol,regular,0,3,3,0.000000,0.000212,False,529,1
Choroidal_Neovascularization,regular,1,0,1,0.000000,0.000417,False,152,1
Chromium,regular,0,1,1,0.000000,0.000212,False,530,1
Chromosome_abnormality,regular,0,1,1,0.000000,0.000212,False,531,1
Chronic_colitis,regular,1,0,1,0.000000,0.000235,False,532,1
Chronic_cough,regular,1,0,1,0.000000,0.000258,False,533,1
Chronic_gastritis_NOS,regular,2,0,2,0.000000,0.000269,False,534,1
Chronic_glomerulonephritis_NOS,regular,0,1,1,0.000000,0.000212,False,535,1
Chronic_heart_failure,regular,4,0,4,0.000000,0.000907,False,50,1
Chronic_liver_disease_NOS,regular,3,1,4,0.000000,0.000784,True,127,98
Chronic_low_back_pain,regular,0,1,1,0.000000,0.000212,False,538,1
Chronic_pain,regular,3,1,4,0.000000,0.001063,False,20,1
Chymosin_REN,regular,0,1,1,0.000000,0.000212,False,539,1
Cigarette_smoke,regular,0,6,6,0.000000,0.000212,False,541,1
Cirrhosis,regular,0,1,1,0.000000,0.000212,False,542,1
Cisplatin,regular,0,17,17,0.000000,0.000212,False,547,1
Clip,regular,0,1,1,0.000000,0.000212,False,548,1
Clipping,regular,0,1,1,0.000000,0.000212,False,549,1
Clonidine,regular,0,1,1,0.000000,0.000212,False,550,1
Clostridium_difficile_infection,regular,0,1,1,0.000000,0.000212,False,551,1
Clostridium_perfringens,regular,0,2,2,0.000000,0.000212,False,553,1
Closure_by_clamp,regular,0,2,2,0.000000,0.000212,False,554,1
Clozapine,regular,0,2,2,0.000000,0.000212,False,555,1
Coagulation_procedure,regular,0,1,1,0.000000,0.000212,False,556,1
Cocaine,regular,0,5,5,0.000000,0.000212,False,557,1
Cockayne_Syndrome,regular,1,0,1,0.000000,0.000214,False,558,1
Colitis,regular,10,0,10,0.000000,0.001201,False,194,1
Collagen,regular,0,3,3,0.000000,0.000212,False,560,1
Collagen_Type_II,regular,0,1,1,0.000000,0.000212,False,561,1
Colonic_Neoplasms,regular,2,0,2,0.000000,0.000303,False,386,1
Colorectal_Cancer,regular,0,1,1,0.000000,0.000212,False,562,1
Common_wart,regular,1,0,1,0.000000,0.000238,False,563,1
Complement_System_Proteins,regular,0,3,3,0.000000,0.000212,False,564,1
Complication_infection,regular,0,1,1,0.000000,0.000212,False,565,1
Compression,regular,0,1,1,0.000000,0.000212,False,566,1
Compression_procedure,regular,0,4,4,0.000000,0.000212,False,567,1
Concanavalin_A,regular,0,4,4,0.000000,0.000212,False,571,1
Congenital_Disorders,regular,1,0,1,0.000000,0.000214,False,572,1
Congenital_heart_disease,regular,0,1,1,0.000000,0.000212,False,573,1
Congenital_infectious_disease,regular,1,0,1,0.000000,0.000273,False,574,1
Connective_Tissue_Diseases,regular,1,0,1,0.000000,0.000214,False,575,1
Constipation,regular,1,0,1,0.000000,0.000243,False,576,1
Constriction_injury,regular,0,1,1,0.000000,0.000212,False,577,1
Constriction_procedure,regular,0,5,5,0.000000,0.000212,False,578,1
Consultation,regular,1,0,1,0.000000,0.000664,False,15,1
Contraceptives_Oral,regular,0,1,1,0.000000,0.000212,False,579,1
Contracture,regular,2,0,2,0.000000,0.000348,False,468,1
Contrast_Media,regular,0,3,3,0.000000,0.000212,False,580,1
Copper,regular,0,5,5,0.000000,0.000212,False,581,1
Coronary_Artery_Dissection_Spontaneous,regular,0,2,2,0.000000,0.000212,False,582,1
Coronary_Artery_Vasospasm,regular,0,2,2,0.000000,0.000212,False,583,1
Coronary_Occlusion,regular,0,3,3,0.000000,0.000212,False,584,1
Coronary_Thrombosis,regular,0,1,1,0.000000,0.000212,False,585,1
Coronary_artery_embolism,regular,0,1,1,0.000000,0.000212,False,586,1
Coronavirus_Infections,regular,0,2,2,0.000000,0.000212,False,587,1
Corticosterone,regular,0,4,4,0.000000,0.000212,False,589,1
Corticotropin,regular,0,2,2,0.000000,0.000212,False,590,1
Cosmetic_procedure,regular,0,1,1,0.000000,0.000212,False,591,1
Coughing,regular,1,0,1,0.000000,0.000243,False,484,1
Coxiella_burnetii,regular,0,3,3,0.000000,0.000212,False,593,1
Craniosynostosis,regular,1,0,1,0.000000,0.000214,False,594,1
Creutzfeldt_Jakob_Syndrome,regular,1,0,1,0.000000,0.000243,False,595,1
Croton_Oil,regular,0,2,2,0.000000,0.000212,False,596,1
Cryptococcus_neoformans,regular,0,4,4,0.000000,0.000212,False,599,1
Culicidae,regular,0,1,1,0.000000,0.000212,False,600,1
Curcumin,regular,0,2,2,0.000000,0.000212,False,601,1
Cycloheximide,regular,0,1,1,0.000000,0.000212,False,602,1
Cyclophosphamide,regular,0,7,7,0.000000,0.000212,False,606,1
Cyclosporine,regular,0,8,8,0.000000,0.000212,False,609,1
Cystic_Fibrosis,regular,2,0,2,0.000000,0.000221,False,610,1
Cystitis,regular,1,0,1,0.000000,0.000238,False,603,1
Cytokine_Storm,regular,1,0,1,0.000000,0.000244,False,108,1
Cytomegalovirus,regular,0,3,3,0.000000,0.000212,False,612,1
Cytopathic_effect,regular,1,0,1,0.000000,0.000217,False,613,1
Cytotoxic_agent,regular,0,1,1,0.000000,0.000212,False,614,1
DELETION,regular,0,2,2,0.000000,0.000212,False,615,1
DHPS_gene_DHPS,regular,0,1,1,0.000000,0.000212,False,616,1
DNA,regular,0,5,5,0.000000,0.000212,False,617,1
DNA_Damage,regular,16,0,16,0.000000,0.000873,False,427,1
DNA_Fragmentation,regular,0,1,1,0.000000,0.000212,False,618,1
DNA_Mitochondrial,regular,0,4,4,0.000000,0.000212,False,620,1
DNA_Sequence,regular,0,1,1,0.000000,0.000212,False,621,1
DOCA,regular,0,1,1,0.000000,0.000212,False,622,1
Dactinomycin,regular,0,1,1,0.000000,0.000212,False,623,1
Deafness,regular,2,0,2,0.000000,0.000221,False,624,1
Death_finding,regular,2,0,2,0.000000,0.000219,False,625,1
Debris,regular,0,2,2,0.000000,0.000212,False,627,1
Decreased_Immunologic_Activity_PE,regular,1,0,1,0.000000,0.000238,False,604,1
Deep_Vein_Thrombosis,regular,0,2,2,0.000000,0.000212,False,628,1
Deformity,regular,1,0,1,0.000000,0.000320,False,136,1
Degenerative_disc_disease_NOS,regular,0,1,1,0.000000,0.000212,False,629,1
Degenerative_disorder,regular,1,0,1,0.000000,0.000214,False,630,1
Dehydration,regular,1,1,2,0.000000,0.000594,False,10,1
Delirium,regular,1,0,1,0.000000,0.000215,False,631,1
Dementia,regular,0,1,1,0.000000,0.000212,False,632,1
Dementia_Vascular,regular,2,0,2,0.000000,0.001278,False,64,1
Demyelination,regular,1,0,1,0.000000,0.000258,False,633,1
Denervation,regular,0,3,3,0.000000,0.000212,False,635,1
Dengue_Fever,regular,1,0,1,0.000000,0.000303,False,636,1
Dengue_Virus,regular,0,2,2,0.000000,0.000212,False,637,1
Deoxycorticosterone,regular,0,1,1,0.000000,0.000212,False,638,1
Dependence,regular,1,0,1,0.000000,0.000223,False,639,1
Depressed_mood,regular,3,0,3,0.000000,0.000221,False,640,1
Dermatitis,regular,1,0,1,0.000000,0.000258,False,641,1
Desoxycorticosterone_acetate,regular,0,1,1,0.000000,0.000212,False,642,1
Detection,regular,0,1,1,0.000000,0.000212,False,643,1
Deterioration,regular,0,2,2,0.000000,0.000212,False,644,1
Dexamethasone,regular,0,6,6,0.000000,0.000212,False,645,1
Dextran,regular,0,1,1,0.000000,0.000212,False,646,1
Dextran_Sulfate,regular,0,2,2,0.000000,0.000212,False,647,1
Dextran_Sulfate_Sodium,regular,0,8,8,0.000000,0.000212,False,649,1
Diabetes_Insipidus_Nephrogenic,regular,2,0,2,0.000000,0.000395,False,650,1
Diabetic,regular,3,0,3,0.000000,0.000448,False,262,1
Diabetic_Cardiomyopathies,regular,1,0,1,0.000000,0.000223,False,652,1
Diabetic_Neuropathies,regular,1,0,1,0.000000,0.000223,False,653,1
Diabetic_macular_edema,regular,0,1,1,0.000000,0.000212,False,655,1
Diarrheal_disorder,regular,0,1,1,0.000000,0.000212,False,656,1
Diastasis,regular,2,0,2,0.000000,0.000396,False,657,1
Diastolic_dysfunction,regular,1,1,2,0.000000,0.000584,True,127,98
Did_not_receive_therapy_or_drug_for,regular,0,1,1,0.000000,0.000212,False,658,1
Diet,regular,0,36,36,0.000000,0.000212,False,666,1
Diet_High_Fat,regular,0,18,18,0.000000,0.000212,False,667,1
Diet_Protein_Restricted,regular,0,1,1,0.000000,0.000212,False,668,1
Diethylhexyl_Phthalate,regular,0,1,1,0.000000,0.000212,False,669,1
Diethylnitrosamine,regular,0,6,6,0.000000,0.000212,False,674,1
Digoxin,regular,0,1,1,0.000000,0.000212,False,675,1
Dimethylnitrosamine,regular,0,2,2,0.000000,0.000212,False,676,1
Dinoprost,regular,0,1,1,0.000000,0.000212,False,677,1
Dinoprostone,regular,0,2,2,0.000000,0.000212,False,678,1
Dioxins,regular,0,1,1,0.000000,0.000212,False,679,1
Diphosphonates,regular,0,1,1,0.000000,0.000212,False,680,1
Diquat,regular,0,1,1,0.000000,0.000212,False,681,1
Disability_neurological,regular,1,0,1,0.000000,0.000258,False,682,1
Discomfort,regular,1,0,1,0.000000,0.000624,False,114,1
Disorder_of_artery,regular,1,0,1,0.000000,0.000214,False,684,1
Dissection,regular,0,4,4,0.000000,0.000212,False,685,1
Dissection_of_aorta,regular,1,1,2,0.000000,0.000584,False,65,1
Dissociation,regular,2,0,2,0.000000,0.000299,False,182,1
Diuretics,regular,0,1,1,0.000000,0.000212,False,687,1
Dopa,regular,0,1,1,0.000000,0.000212,False,689,1
Dopamine,regular,0,6,6,0.000000,0.000212,False,690,1
Dopamine_Receptor,regular,0,1,1,0.000000,0.000212,False,691,1
Doxorubicin,regular,0,12,12,0.000000,0.000212,False,694,1
Drinking_Water,regular,0,2,2,0.000000,0.000212,False,695,1
Drug_Induced_Liver_Disease,regular,1,0,1,0.000000,0.000215,False,696,1
Dysbiosis,regular,3,1,4,0.000000,0.000273,False,317,1
Dyskinetic_syndrome,regular,3,0,3,0.000000,0.000456,False,688,1
Dyspnea,regular,3,0,3,0.000000,0.002576,False,5,1
Dysregulated_host_response,regular,0,1,1,0.000000,0.000212,False,697,1
Dystonia,regular,1,0,1,0.000000,0.000214,False,698,1
E2F1_gene_E2F1_UBE2L3,regular,0,1,1,0.000000,0.000212,False,699,1
EFS,regular,0,1,1,0.000000,0.000212,False,700,1
EHEC_Escherichia_coli,regular,0,2,2,0.000000,0.000212,False,702,1
ERCC8_CSH1_HSPA9,regular,0,2,2,0.000000,0.000212,False,703,1
Early_Diagnosis,regular,0,1,1,0.000000,0.000212,False,704,1
Ebola_virus,regular,0,2,2,0.000000,0.000212,False,706,1
Ecstasy_drug,regular,0,1,1,0.000000,0.000212,False,707,1
Edema,regular,24,0,24,0.000000,0.002368,False,66,1
Ehlers_Danlos_Syndrome,regular,1,0,1,0.000000,0.000214,False,708,1
Elastases,regular,0,1,1,0.000000,0.000212,False,709,1
Elements,regular,0,1,1,0.000000,0.000212,False,710,1
Embolism,regular,0,6,6,0.000000,0.000212,False,711,1
Embolism_Paradoxical,regular,0,1,1,0.000000,0.000212,False,712,1
Embolization_Therapeutic,regular,0,6,6,0.000000,0.000212,False,713,1
Emodin,regular,0,1,1,0.000000,0.000212,False,714,1
Emotional_Stress,regular,0,1,1,0.000000,0.000212,False,715,1
Encephalopathies,regular,4,0,4,0.000000,0.000947,False,67,1
Endocarditis,regular,2,0,2,0.000000,0.000246,False,717,1
Endocrine_Disruptors,regular,0,1,1,0.000000,0.000212,False,718,1
Endocrine_System_Diseases,regular,0,1,1,0.000000,0.000212,False,719,1
Endocytosis,regular,2,0,2,0.000000,0.000284,False,420,1
Endometriosis_site_unspecified,regular,0,3,3,0.000000,0.000212,False,721,1
Endometritis,regular,1,0,1,0.000000,0.000215,False,722,1
Endopeptidases,regular,0,2,2,0.000000,0.000212,False,723,1
Endothelin,regular,0,2,2,0.000000,0.000212,False,724,1
Endothelin_1,regular,0,3,3,0.000000,0.000212,False,725,1
Endotoxemia,regular,1,1,2,0.000000,0.000215,False,726,1
Endotoxins,regular,0,11,11,0.000000,0.000212,False,729,1
Enterobacteriaceae,regular,0,1,1,0.000000,0.000212,False,730,1
Enterococcus,regular,0,2,2,0.000000,0.000212,False,731,1
Enterovirus,regular,0,1,1,0.000000,0.000212,False,732,1
Environmental_Exposure,regular,0,1,1,0.000000,0.000212,False,733,1
Environmental_Pollutants,regular,0,1,1,0.000000,0.000212,False,734,1
Enzymes,regular,0,8,8,0.000000,0.000212,False,736,1
Epidemic,regular,0,1,1,0.000000,0.000212,False,737,1
Epidermolysis_Bullosa_Dystrophica,regular,1,0,1,0.000000,0.000214,False,738,1
Epigenetic_Process,regular,0,1,1,0.000000,0.000212,False,739,1
Epinephrine,regular,0,6,6,0.000000,0.000212,False,740,1
Erectile_dysfunction,regular,2,0,2,0.000000,0.000689,False,13,1
Erythropoietin_EPO,regular,0,2,2,0.000000,0.000212,False,741,1
Escherichia_coli,regular,0,9,9,0.000000,0.000212,False,744,1
Escherichia_coli_Infections,regular,1,0,1,0.000000,0.000233,False,742,1
Essential_Hypertension,regular,1,1,2,0.000000,0.000584,True,127,98
Estrogens,regular,0,10,10,0.000000,0.000212,False,746,1
Ethanol,regular,0,45,45,0.000000,0.000212,False,756,1
Ethylnitrosourea,regular,0,1,1,0.000000,0.000212,False,757,1
Etiologic_Agent,regular,0,1,1,0.000000,0.000212,False,758,1
Etomidate,regular,0,1,1,0.000000,0.000212,False,759,1
Etoposide,regular,0,3,3,0.000000,0.000212,False,760,1
Evaluation,regular,2,0,2,0.000000,0.000938,False,109,1
Evaluation_procedure,regular,3,0,3,0.000000,0.001350,False,110,1
Evolution,regular,0,1,1,0.000000,0.000212,False,761,1
Exanthema,regular,1,0,1,0.000000,0.000215,False,762,1
Excessive_tearing,regular,1,0,1,0.000000,0.000275,False,81,1
Excision,regular,0,4,4,0.000000,0.000212,False,764,1
Exocytosis,regular,5,0,5,0.000000,0.000343,False,302,1
Exostoses,regular,0,1,1,0.000000,0.000212,False,765,1
Experimental_Autoimmune_Encephalomyelitis,regular,3,0,3,0.000000,0.000594,False,766,1
Exsanguination,regular,0,1,1,0.000000,0.000212,False,767,1
Extrapyramidal_sign,regular,1,0,1,0.000000,0.000233,False,333,1
FAS,regular,0,3,3,0.000000,0.000212,False,768,1
FGFR3_gene_FGFR3,regular,0,2,2,0.000000,0.000212,False,769,1
FRAGMENTS,regular,0,1,1,0.000000,0.000212,False,770,1
FRAP1_protein_human_MTOR,regular,0,1,1,0.000000,0.000212,False,771,1
Fabry_Disease,regular,1,0,1,0.000000,0.000214,False,772,1
Falls,regular,5,0,5,0.000000,0.000364,False,773,1
Familial_Alzheimer_s_disease,regular,1,0,1,0.000000,0.000214,False,774,1
Familial_Mediterranean_Fever,regular,2,0,2,0.000000,0.000221,False,775,1
Familial_disease,regular,1,0,1,0.000000,0.000214,False,776,1
Familial_hypophosphatemic_bone_disease,regular,1,0,1,0.000000,0.000214,False,777,1
Fanconi_s_Anemia,regular,1,0,1,0.000000,0.000214,False,778,1
Fatal_Outcome,regular,1,0,1,0.000000,0.000624,False,115,1
Fatigue,regular,1,0,1,0.000000,0.000624,False,116,1
Fatty_Acids,regular,0,1,1,0.000000,0.000212,False,779,1
Fatty_Acids_Nonesterified,regular,0,1,1,0.000000,0.000212,False,780,1
Fatty_Liver,regular,5,0,5,0.000000,0.000359,False,22,1
Fatty_degeneration,regular,3,0,3,0.000000,0.000232,False,659,1
Febrile_neutropenia,regular,1,0,1,0.000000,0.000219,False,781,1
Fenretinide,regular,0,1,1,0.000000,0.000212,False,782,1
Fentanyl,regular,0,1,1,0.000000,0.000212,False,783,1
Ferroptosis,regular,4,0,4,0.000000,0.000559,False,784,1
Fetal_Alcohol_Syndrome,regular,1,0,1,0.000000,0.000216,False,747,1
Fetal_Distress,regular,0,1,1,0.000000,0.000212,False,785,1
Fever,regular,6,0,6,0.000000,0.000467,False,727,1
Fibromuscular_Dysplasia,regular,0,3,3,0.000000,0.000212,False,788,1
Flavivirus,regular,0,1,1,0.000000,0.000212,False,789,1
Flavonoids,regular,0,1,1,0.000000,0.000212,False,790,1
Fluid_overload,regular,0,1,1,0.000000,0.000212,False,791,1
Fluorides,regular,0,2,2,0.000000,0.000212,False,792,1
Fluorouracil,regular,0,3,3,0.000000,0.000212,False,794,1
Flurothyl,regular,0,1,1,0.000000,0.000212,False,795,1
Focal_segmental_glomerulosclerosis,regular,0,2,2,0.000000,0.000212,False,797,1
Food,regular,0,3,3,0.000000,0.000212,False,798,1
Foramen_Ovale_Patent,regular,0,1,1,0.000000,0.000212,False,799,1
Force,regular,0,1,1,0.000000,0.000212,False,800,1
Foreign_Bodies,regular,0,1,1,0.000000,0.000212,False,801,1
Formalin,regular,0,3,3,0.000000,0.000212,False,802,1
Fracture,regular,0,3,3,0.000000,0.000212,False,803,1
Fragile_X_Syndrome,regular,1,0,1,0.000000,0.000214,False,804,1
Francisella_tularensis,regular,0,2,2,0.000000,0.000212,False,806,1
Free_Radicals,regular,0,7,7,0.000000,0.000212,False,808,1
Freund_s_Adjuvant,regular,0,5,5,0.000000,0.000212,False,810,1
Fructose,regular,0,6,6,0.000000,0.000212,False,813,1
Functional_disorder_of_intestine,regular,1,0,1,0.000000,0.000243,False,814,1
Fungi_Filamentous,regular,0,3,3,0.000000,0.000212,False,815,1
Fusarium,regular,0,1,1,0.000000,0.000212,False,816,1
Fusarium_graminearum,regular,0,2,2,0.000000,0.000212,False,818,1
G2_Phase,regular,0,1,1,0.000000,0.000212,False,819,1
Gadolinium,regular,0,1,1,0.000000,0.000212,False,820,1
Galactosamine,regular,0,3,3,0.000000,0.000212,False,821,1
Galactose,regular,0,2,2,0.000000,0.000212,False,822,1
Gastric_mucosal_lesion,regular,1,0,1,0.000000,0.000216,False,748,1
Gastric_ulcer,regular,6,0,6,0.000000,0.000408,False,195,1
Gastritis,regular,2,0,2,0.000000,0.000269,False,823,1
Gastroesophageal_reflux_disease,regular,0,4,4,0.000000,0.000212,False,824,1
Gastrointestinal_Hemorrhage,regular,0,1,1,0.000000,0.000212,False,825,1
Gaucher_Disease,regular,1,0,1,0.000000,0.000214,False,826,1
Gene_Environment_Interaction,regular,0,1,1,0.000000,0.000212,False,827,1
Gene_Expression,regular,0,1,1,0.000000,0.000212,False,828,1
Gene_Mutation,regular,0,5,5,0.000000,0.000212,False,830,1
Generalized_ischemic_myocardial_dysfunction,regular,0,1,1,0.000000,0.000212,False,831,1
Genes,regular,0,24,24,0.000000,0.000212,False,833,1
Genistein,regular,0,1,1,0.000000,0.000212,False,834,1
Genome,regular,0,1,1,0.000000,0.000212,False,835,1
Gentamicins,regular,0,3,3,0.000000,0.000212,False,836,1
Genus_Coronavirus,regular,0,1,1,0.000000,0.000212,False,837,1
Genus_Mycobacterium,regular,0,2,2,0.000000,0.000212,False,838,1
