node,scc_id,scc_size
Melatonin,802,1
Membrane_Potential_Mitochondrial,803,1
Membrane_Potentials,804,1
Meningococcal_Infections,805,1
Mental_deterioration,806,1
Mesenchymal_Stem_Cells,807,1
Metalloproteases,808,1
Metals,809,1
Metals_Heavy,810,1
Metformin,811,1
Methacholine,812,1
Methamphetamine,813,1
Methotrexate,814,1
sarcoma,815,1
Methylcholanthrene,816,1
Silence,817,1
MicroRNAs,818,1
Microbicides,819,1
Microorganism,820,1
Microplastics,821,1
Midazolam,822,1
Middle_Cerebral_Artery_Occlusion,823,1
Migraine_Disorders,824,1
Mineralocorticoid_Receptor,825,1
Mineralocorticoids,826,1
Misoprostol,827,1
Mitochondria,828,1
Mitochondrial_Diseases,829,1
Mixture,830,1
Monocrotaline,831,1
Mucositis,832,1
Multidrug_resistant_bacteria,833,1
Multiple_Sclerosis,834,1
Muromonab_CD3,835,1
Muscular_Dystrophies,836,1
Muscular_Dystrophy_Duchenne,837,1
Musculoskeletal_Diseases,838,1
Myasthenic_Syndromes_Congenital,839,1
Neuromuscular_Diseases,840,1
Osteogenesis_Imperfecta,841,1
Polycystic_Kidney_Autosomal_Dominant,842,1
Primary_immune_deficiency_disorder,843,1
Rare_Diseases,844,1
Retinal_Degeneration,845,1
Retinitis_Pigmentosa,846,1
Rett_Syndrome,847,1
Skin_Diseases_Genetic,848,1
Spinal_Muscular_Atrophy,849,1
X_linked_agammaglobulinemia,850,1
beta_Thalassemia,851,1
hearing_impairment,852,1
nervous_system_disorder,853,1
enzyme_activity,854,1
Mutation,855,1
Tuberculosis,856,1
Mycobacterium_bovis,857,1
Mycobacterium_tuberculosis,858,1
Mycoplasma_pneumoniae,859,1
Mycoses,860,1
Myelosuppression,861,1
Oxidoreductase,862,1
NADP,863,1
NG_Nitroarginine_Methyl_Ester,864,1
NLRP3_gene_NLRP3,865,1
N_Formylmethionine_Leucyl_Phenylalanine,866,1
N_Methylaspartate,867,1
Na_K_Exchanging_ATPase,868,1
Neisseria_meningitidis,869,1
Nephrectomy,870,1
Neurites,871,1
Nerve_Growth_Factors_NGF,872,1
Nerve_injury_NOS,873,1
Neuroglia,874,1
Neuropathy,875,1
Neurotoxins,876,1
Neutropenia,877,1
Smoker,878,1
Nicotine,879,1
Nitric_Oxide_Synthase_Type_I,880,1
Nitroarginine,881,1
Nitroglycerin,882,1
Noise,883,1
Noncommunicable_Diseases,884,1
Norepinephrine,885,1
Oestrogen_deficiency,886,1
Oestrogen_therapy,887,1
Oils,888,1
Oils_Volatile,889,1
Okadaic_Acid,890,1
Oleic_Acid,891,1
Oligosaccharides,892,1
Ondansetron,893,1
Pain_Postoperative,894,1
Postoperative_Complications,895,1
Pseudoaneurysm,896,1
Wounds_and_Injuries,897,1
Operative_Surgical_Procedures,898,1
Oral_Mucositis,899,1
Oral_anticoagulants,900,1
Osteolysis,901,1
Ouabain,902,1
Ovalbumin,903,1
Ovariectomy,904,1
Overweight,905,1
Oxidants,906,1
Oxidase,907,1
Oxidation,908,1
Oxidopamine,909,1
Retinal_Diseases,910,1
Oxygen,911,1
PD_98059,912,1
PPAR_gamma,913,1
PS2_protein_alzheimer_associated_PSEN2,914,1
PSEN1,915,1
PTEN_gene_PTEN,916,1
PTH_protein_human_PTH,917,1
Paclitaxel,918,1
Palmitates,919,1
Pancreas,920,1
Pandemics,921,1
Paraganglioma,922,1
Paraquat,923,1
Parasites,924,1
Parathyroid_Adenoma,925,1
Pathologic_Processes,926,1
Pentobarbital,927,1
Peptidyl_Dipeptidase_A,928,1
Perinephritis,929,1
Peripheral_Neuropathy,930,1
Pessaries,931,1
Pesticides,932,1
Phagocytes,933,1
Phagocytosis,934,1
Stomatitis,935,1
Thrombocytopenia,936,1
Pharmacotherapy,937,1
Phenylephrine,938,1
Pheochromocytoma,939,1
Phorbol_Esters,940,1
Phospholipids,941,1
Sedentary,942,1
Physical_activity,943,1
Phytohemagglutinins,944,1
Pick_Disease_of_the_Brain,945,1
Pilocarpine,946,1
Pineal_gland,947,1
Placebos,948,1
Placental_Insufficiency,949,1
Plasma,950,1
Plasma_Cells,951,1
Plasmodium_falciparum,952,1
Plasmodium_vivax,953,1
Platelet_Derived_Growth_Factor,954,1
Players,955,1
Polymorphism_Genetic,956,1
Polyomavirus,957,1
Polysaccharides,958,1
Prion_Diseases,959,1
Prions,960,1
Progesterone,961,1
Prophylactic_treatment,962,1
Propofol,963,1
Prostaglandin_Endoperoxide_Synthase,964,1
Proteasome_inhibitor,965,1
Protection,966,1
Protein_p53_TP53,967,1
Proteolysis,968,1
Protoplasm,969,1
Pseudomonas_aeruginosa,970,1
Pulmonary_Embolism,971,1
Quercetin,972,1
RNA_Small_Interfering,973,1
ROS1,974,1
ROS1_wt_Allele_ROS1,975,1
Radiation,976,1
Radiation_therapy,977,1
Recombinant_Erythropoietin,978,1
Recovery,979,1
Renal_Artery_Stenosis,980,1
Renal_artery_occlusion,981,1
Renal_infarction,982,1
Renal_ischaemia,983,1
Renal_vascular_disorders_NOS,984,1
Renin,985,1
Resistant_bacteria,986,1
Resistant_organism,987,1
Respiration_Disorders,988,1
Respiratory_Insufficiency,989,1
Respiratory_Syncytial_Virus_Infections,990,1
Respiratory_Tract_Infections,991,1
Respiratory_syncytial_virus,992,1
Responsive_Disease,993,1
Retinoids,994,1
Rhabdomyolysis,995,1
Rickets,996,1
Rotenone,997,1
Rous_sarcoma_virus,998,1
SARS_coronavirus,999,1
SIRT1,1000,1
STN_gene_EEF1A2,1001,1
SUCLA2_gene_SUCLA2,1002,1
Saline,1003,1
Salts,1004,1
Scopolamine,1005,1
Sensory_denervation_disorder,1006,1
Shock_Cardiogenic,1007,1
Shock_Hemorrhagic,1008,1
Simian_virus_40,1009,1
Single_Nucleotide_Polymorphism,1010,1
Sirolimus_substance,1011,1
Sleep_Apnea_Obstructive,1012,1
Sleep_Apnea_Syndromes,1013,1
Smoke,1014,1
Sodium_Chloride,1015,1
Sodium_Chloride_Dietary,1016,1
Sodium_Glutamate,1017,1
Sodium_Nitroprusside,1018,1
Somatostatin,1019,1
Somatotropin,1020,1
Specific_antibody,1021,1
Spinal_Cord_Injuries,1022,1
Staphylococcus_aureus,1023,1
Staphylococcus_coagulase_negative,1024,1
Staphylococcus_epidermidis,1025,1
Starvation,1026,1
Staurosporine,1027,1
Stenosis,1028,1
Stenosis_unspecified,1029,1
Steroids,1030,1
Stimulus,1031,1
Streptococcus_pneumoniae,1032,1
Streptozocin,1033,1
Stromal_Cells,1034,1
Structure_of_interstitial_cell_of_Leydig,1035,1
Substance,1036,1
Substance_P,1037,1
Sudden_infant_death_syndrome,1038,1
Sugars,1039,1
Superantigens,1040,1
Supplementation,1041,1
Systolic_dysfunction,1042,1
epithelial_to_mesenchymal_transition,1043,1
TGFB1_protein_human_TGFB1,1044,1
TNFRSF5_gene_CD40,1045,1
TNFRSF6_gene_FAS,1046,1
TNFSF10_gene_TNFSF10,1047,1
TNFSF10_protein_human_TNFSF10,1048,1
TNF_related_apoptosis_inducing_ligand,1049,1
TRANCE_protein,1050,1
T_Lymphocytes_Cytotoxic,1051,1
Tachycardia,1052,1
Tacrolimus,1053,1
Takayasu_s_Arteritis,1054,1
Tamoxifen,1055,1
Taxol,1056,1
Testis,1057,1
Tetradecanoylphorbol_Acetate,1058,1
Th2_Cells,1059,1
Thapsigargin,1060,1
Thioacetamide,1061,1
Thiopental,1062,1
Thrombin,1063,1
Thrombophilia,1064,1
Thrombus,1065,1
Timolol,1066,1
Tourniquets,1067,1
Trabeculectomy,1068,1
Transforming_Growth_Factor_beta,1069,1
Transplantation,1070,1
Treatment_Protocols,1071,1
Tretinoin,1072,1
Triglycerides,1073,1
Trisomy,1074,1
Tumor_Necrosis_Factor_Ligand_Superfamily_Member_6_FAS,1075,1
Tumor_Suppressor_Genes,1076,1
glycosylation,1077,1
Tunicamycin,1078,1
Turpentine,1079,1
Ubiquitin,1080,1
Unilateral_nephrectomy,1081,1
Unilateral_renal_artery_stenosis,1082,1
Uric_Acid,1083,1
VP_16,1084,1
Vaccination,1085,1
Virus_Diseases,1086,1
Virus,1087,1
Vaccines,1088,1
Vaccines_DNA,1089,1
Vasoconstrictor_Agents,1090,1
Vasodilation_disorder,1091,1
Vena_Cava_Filters,1092,1
Venoms,1093,1
Vincristine,1094,1
Vitamin_D_Deficiency,1095,1
Vitamin_E,1096,1
Vitamin_K_3,1097,1
Vitamin_K_antagonist,1098,1
Vitamins,1099,1
WDTC1,1100,1
Warfarin,1101,1
Water,1102,1
Weight_maintenance_regimen,1103,1
Xanthine_Oxidase,1104,1
Xenobiotics,1105,1
Zinc,1106,1
Zymosan,1107,1
adenine,1108,1
adenoma,1109,1
alanosine,1110,1
alpha_Synuclein,1111,1
aluminum,1112,1
aluminum_chloride,1113,1
anticoagulation,1114,1
aorta_constriction,1115,1
arginine_methyl_ester,1116,1
arsenic_trioxide,1117,1
ascorbate,1118,1
bacteriocin,1119,1
benzyloxycarbonylvalyl_alanyl_aspartyl_fluoromethyl_ketone,1120,1
beta_catenin,1121,1
beta_site_APP_cleaving_enzyme_1_BACE1,1122,1
bevacizumab,1123,1
bortezomib,1124,1
c_myc_Genes_MYC,1125,1
caspase,1126,1
caspase_3_activity,1127,1
caspase_8,1128,1
caspase_activation,1129,1
celecoxib,1130,1
clopidogrel,1131,1
desoxycorticosterone_acetate,1132,1
dietary_intervention,1133,1
docetaxel,1134,1
epigallocatechin_gallate,1135,1
fungus,1136,1
galactose,1137,1
gamma_secretase,1138,1
gefitinib,1139,1
gemcitabine,1140,1
gene_therapy,1141,1
ghrelin,1142,1
glucose_high,1143,1
granulosa_cell,1144,1
granzyme_B_GZMB,1145,1
homocysteine,1146,1
hydrochloride,1147,1
imatinib,1148,1
imbalance,1149,1
keratinocyte,1150,1
latanoprost,1151,1
mast_cell,1152,1
mitochondrial_processing_peptidase_activity,1153,1
neuron_loss,1154,1
neuronal,1155,1
olanzapine,1156,1
oridonin,1157,1
oxaliplatin,1158,1
oxidized_low_density_lipoprotein,1159,1
parathyroid_hormone_related_protein,1160,1
particle,1161,1
pentylenetetrazole,1162,1
pioglitazone,1163,1
polyphenols,1164,1
potassium_oxonate,1165,1
presenilin,1166,1
presenilin_1,1167,1
regular_physical_activity,1168,1
resveratrol,1169,1
rosiglitazone,1170,1
sevoflurane,1171,1
shikonin,1172,1
sorafenib,1173,1
survivin,1174,1
tau_Proteins,1175,1
temozolomide,1176,1
tert_Butylhydroperoxide,1177,1
tranexamic_acid,1178,1
trichostatin_A,1179,1
triptolide,1180,1
unfolded_protein_response,1181,1
ursolic_acid,1182,1
vascular_factor,1183,1
