node,node_type,in_degree,out_degree,total_degree,betweenness,pagerank,in_cycle,scc_id,scc_size
Hypertension,exposure,241,97,338,0.096331,0.060590,True,218,172
Reactive_Oxygen_Species,regular,37,30,67,0.047607,0.034478,True,218,172
Alzheimers,outcome,131,25,156,0.038314,0.035266,True,218,172
cytokine,regular,48,37,85,0.038018,0.012980,True,218,172
Lipopolysaccharides,regular,8,108,116,0.032374,0.001903,True,218,172
Apoptosis,regular,161,6,167,0.029267,0.066410,True,218,172
Nitric_Oxide,regular,21,17,38,0.022353,0.004648,True,218,172
Inflammation,regular,51,9,60,0.016543,0.009209,True,218,172
Neurons,regular,7,16,23,0.014259,0.002957,True,218,172
Insulin_Resistance,regular,14,7,21,0.007762,0.002032,True,218,172
Glucose,regular,4,10,14,0.006585,0.001028,True,218,172
Insulin,regular,4,24,28,0.006283,0.001334,True,218,172
TNF_protein_human_TNF,regular,12,45,57,0.006098,0.001998,True,218,172
T_Lymphocyte,regular,12,14,26,0.005764,0.001967,True,218,172
Injury,regular,41,11,52,0.005486,0.005077,True,218,172
NF_kappa_B,regular,9,4,13,0.005371,0.002288,True,218,172
Infection,regular,31,6,37,0.004961,0.005519,True,218,172
Angiotensin_II,regular,1,21,22,0.004559,0.000813,True,218,172
Neoplasm,regular,14,11,25,0.004162,0.002008,True,218,172
Phosphorylation,regular,27,2,29,0.004023,0.005360,True,218,172
Antioxidants,regular,3,14,17,0.003688,0.001735,True,218,172
neutrophil,regular,9,3,12,0.003534,0.002598,True,218,172
Oxidative_Stress,regular,34,8,42,0.003342,0.004217,True,218,172
Malignant_Neoplasms,regular,10,2,12,0.003196,0.000959,True,218,172
Obesity,regular,11,13,24,0.003176,0.001931,True,218,172
Heart_failure,regular,16,4,20,0.003056,0.005382,True,218,172
Cerebrovascular_accident,regular,19,5,24,0.003033,0.004111,True,218,172
Lesion,regular,4,2,6,0.002949,0.001330,True,218,172
B_Lymphocytes,regular,4,7,11,0.002862,0.000983,True,218,172
Toxic_effect,regular,33,3,36,0.002783,0.004758,True,218,172
Obstruction,regular,3,13,16,0.002677,0.000945,True,218,172
receptor,regular,4,13,17,0.002618,0.000698,True,218,172
Antibodies,regular,8,10,18,0.002488,0.001347,True,218,172
Antigens,regular,3,7,10,0.002326,0.000850,True,218,172
Degenerative_abnormality,regular,4,4,8,0.002237,0.002485,True,218,172
Corticotropin_Releasing_Hormone,regular,1,1,2,0.002066,0.000439,True,218,172
Ischemia,regular,8,9,17,0.001980,0.001718,True,218,172
Fibrosis,regular,18,3,21,0.001939,0.002598,True,218,172
Dopamine,regular,8,5,13,0.001889,0.000933,True,218,172
Immune_response,regular,11,1,12,0.001871,0.002505,True,218,172
Corticotropin_POMC,regular,2,6,8,0.001868,0.000861,True,218,172
Inflammatory_Response,regular,11,2,13,0.001850,0.002225,True,218,172
Interleukin_1_beta,regular,4,16,20,0.001322,0.000517,True,218,172
COVID_19,regular,9,11,20,0.001302,0.001601,False,230,1
Septicemia,regular,6,8,14,0.001197,0.001484,True,218,172
Hypercalcemia,regular,5,1,6,0.000994,0.001768,True,218,172
Parkinson_Disease,regular,10,2,12,0.000907,0.003169,True,218,172
Thrombosis,regular,6,5,11,0.000887,0.001106,False,339,1
Protein_Kinase_C,regular,6,1,7,0.000851,0.001338,False,219,1
Testosterone,regular,4,2,6,0.000849,0.001121,False,703,1
TP53_gene_TP53,regular,3,6,9,0.000848,0.001650,True,218,172
Hypertrophic_Cardiomyopathy,regular,2,2,4,0.000832,0.000817,False,161,1
Diabetes,regular,12,10,22,0.000820,0.001767,True,218,172
Cell_Line,regular,4,4,8,0.000807,0.000545,True,218,172
macrophage,regular,5,10,15,0.000781,0.000878,True,218,172
Serotonin,regular,1,5,6,0.000753,0.000439,True,218,172
CAMP,regular,6,4,10,0.000737,0.000696,True,218,172
Respiration,regular,2,2,4,0.000645,0.000594,True,218,172
Myocardial_Infarction,regular,12,2,14,0.000639,0.002441,True,218,172
Inflammasomes,regular,2,3,5,0.000630,0.000549,True,218,172
Liver,regular,3,1,4,0.000578,0.000344,True,218,172
Leptin_LEP,regular,3,4,7,0.000569,0.000568,True,218,172
Argipressin,regular,1,3,4,0.000554,0.000439,True,218,172
Autophagy,regular,5,3,8,0.000528,0.011201,True,218,172
Kidney_Failure_Chronic,regular,7,2,9,0.000520,0.001784,True,218,172
Endothelial_Cells,regular,3,4,7,0.000503,0.000633,True,218,172
Calcium,regular,4,11,15,0.000462,0.000646,True,253,3
NOS3_protein_human_NOS3,regular,6,3,9,0.000453,0.000980,True,218,172
Hypoxia,regular,2,6,8,0.000442,0.000933,True,218,172
Cell_Death,regular,17,2,19,0.000433,0.014985,True,218,172
Structure_of_beta_Cell_of_islet,regular,2,1,3,0.000429,0.000782,False,377,1
Kidney_Diseases,regular,5,5,10,0.000426,0.001243,True,218,172
PPAR_gamma,regular,2,1,3,0.000425,0.000761,False,913,1
Vasospasm,regular,1,2,3,0.000425,0.000725,False,313,1
Pneumonia,regular,9,3,12,0.000423,0.001072,False,105,1
Cushing_Syndrome,regular,3,1,4,0.000423,0.000883,True,218,172
Prostaglandins,regular,2,2,4,0.000423,0.000797,True,218,172
VEGF_protein_human_VEGFA,regular,1,2,3,0.000417,0.000437,False,216,1
Hypertension_Pulmonary,regular,4,1,5,0.000416,0.001296,False,157,1
Gonadorelin,regular,1,1,2,0.000416,0.000439,False,187,1
Ventricular_Fibrillation,regular,1,2,3,0.000416,0.000444,False,168,1
RNA_Messenger,regular,5,1,6,0.000415,0.000635,False,33,1
gamma_Aminobutyric_Acid,regular,1,2,3,0.000415,0.000439,True,218,172
Amyloid_beta_Protein_Precursor,regular,1,2,3,0.000415,0.001482,True,218,172
Astrocytes,regular,3,2,5,0.000415,0.000633,True,218,172
cyclooxygenase_2,regular,2,1,3,0.000414,0.000324,True,218,172
Catecholamines,regular,3,3,6,0.000410,0.001088,True,218,172
Superoxides,regular,5,2,7,0.000409,0.001094,True,218,172
Hyperinsulinism,regular,1,2,3,0.000406,0.000529,True,218,172
Phosphotransferases,regular,7,2,9,0.000331,0.000986,True,218,172
Fibroblasts,regular,6,2,8,0.000313,0.000734,True,218,172
Adrenergic_Receptor,regular,4,1,5,0.000313,0.000598,False,284,1
Hypertrophy,regular,5,1,6,0.000312,0.001644,True,218,172
Peripheral_blood_mononuclear_cell,regular,3,3,6,0.000304,0.000675,True,218,172
monocyte,regular,3,5,8,0.000281,0.000633,True,218,172
Cardiovascular_Diseases,regular,12,3,15,0.000273,0.003969,True,218,172
Endopeptidases,regular,3,3,6,0.000262,0.000492,False,250,1
Interleukin_10,regular,9,2,11,0.000261,0.001325,True,218,172
Atherosclerosis,regular,6,5,11,0.000256,0.002567,True,218,172
Estrogens,regular,1,16,17,0.000217,0.000521,False,359,1
Toxin,regular,2,2,4,0.000214,0.000540,False,394,1
Cholesterol,regular,1,5,6,0.000213,0.000402,False,477,1
Study_models,regular,1,6,7,0.000213,0.000521,False,375,1
Subarachnoid_Hemorrhage,regular,1,1,2,0.000213,0.000521,False,314,1
Hyperparathyroidism_Primary,regular,1,1,2,0.000212,0.000521,False,719,1
Hyperuricemia,regular,1,1,2,0.000212,0.000521,False,722,1
Melatonin,regular,1,3,4,0.000212,0.000521,False,802,1
Reperfusion_Injury,regular,1,2,3,0.000212,0.000521,False,756,1
Superoxide_Dismutase,regular,1,2,3,0.000212,0.000521,False,236,1
Down_Syndrome,regular,1,1,2,0.000212,0.000521,False,574,1
Traumatic_Brain_Injury,regular,1,2,3,0.000212,0.000521,False,403,1
Atrial_Fibrillation,regular,2,2,4,0.000212,0.000933,True,218,172
Fetal_Growth_Retardation,regular,2,1,3,0.000212,0.001053,True,218,172
Insulin_Like_Growth_Factor_I,regular,1,4,5,0.000212,0.000402,False,744,1
Monoclonal_Antibodies,regular,3,3,6,0.000195,0.000637,True,218,172
Hyperglycemia,regular,8,5,13,0.000188,0.000937,True,218,172
NADPH_Oxidase,regular,1,2,3,0.000175,0.001256,True,218,172
Nerve_Degeneration,regular,4,1,5,0.000156,0.000588,False,222,1
Stress,regular,6,1,7,0.000132,0.001457,True,218,172
cytotoxicity,regular,8,1,9,0.000123,0.001616,True,218,172
Natural_Killer_Cells,regular,2,2,4,0.000123,0.000668,True,218,172
Proto_Oncogene_Proteins_c_akt_AKT1,regular,4,3,7,0.000116,0.000549,True,218,172
Cyclic_AMP,regular,4,3,7,0.000112,0.000418,False,519,1
Chronic_Kidney_Diseases,regular,2,1,3,0.000105,0.000933,True,218,172
Embolism,regular,1,2,3,0.000105,0.000402,False,581,1
Interleukin_6,regular,6,7,13,0.000104,0.000843,True,218,172
Impaired_cognition,regular,3,1,4,0.000101,0.000437,True,218,172
CDKN1A_TCEAL1_NSG1_H3F3AP6,regular,1,2,3,0.000091,0.000515,True,218,172
Microglia,regular,3,3,6,0.000082,0.000633,True,218,172
Dendritic_Cells,regular,2,3,5,0.000074,0.000595,True,218,172
Recombinant_Interferon_gamma,regular,4,4,8,0.000066,0.000993,True,218,172
Dinoprostone,regular,2,2,4,0.000063,0.000324,True,218,172
Endothelin_1,regular,1,3,4,0.000055,0.000416,True,218,172
inhibitors,regular,1,3,4,0.000050,0.000402,False,670,1
Diabetes_Mellitus,regular,3,4,7,0.000038,0.000897,True,218,172
Lymphocyte,regular,2,3,5,0.000038,0.000410,False,501,1
Amyloid,regular,1,3,4,0.000032,0.001482,True,218,172
Free_Radicals,regular,1,6,7,0.000031,0.000730,True,218,172
Nicotinic_Receptors,regular,2,1,3,0.000030,0.000390,False,264,1
Interleukin_2,regular,2,5,7,0.000030,0.000517,True,218,172
Interleukin_4,regular,2,3,5,0.000028,0.000521,True,218,172
Endothelial_dysfunction,regular,6,3,9,0.000026,0.002475,True,218,172
APP_gene,regular,1,6,7,0.000020,0.000912,True,218,172
CD4_gene_CD4,regular,2,3,5,0.000018,0.000392,True,218,172
Asthma,regular,5,2,7,0.000017,0.001499,False,11,1
Glial_Fibrillary_Acidic_Protein,regular,1,1,2,0.000015,0.000551,True,218,172
Oxytocin,regular,1,1,2,0.000014,0.000439,False,190,1
Splenocyte,regular,2,1,3,0.000014,0.000345,True,218,172
ATPase_Aminophospholipid_Transporter_Like_Class_I_Type_8A_Member_2_ATP8A2,regular,1,8,9,0.000012,0.000362,False,256,1
DNA_Damage,regular,5,1,6,0.000011,0.001504,True,218,172
Potassium,regular,2,4,6,0.000011,0.000394,True,253,3
Sodium,regular,1,5,6,0.000010,0.000366,True,253,3
Adiponectin,regular,2,1,3,0.000010,0.000442,False,276,1
Tumor_Necrosis_Factor_alpha_TNF,regular,2,3,5,0.000009,0.000372,True,218,172
Rheumatoid_Arthritis,regular,1,1,2,0.000008,0.000580,False,125,1
Virus,regular,1,18,19,0.000008,0.000289,False,1087,1
Diabetes_Mellitus_Insulin_Dependent,regular,1,1,2,0.000005,0.000306,False,552,1
Cytokinesis_of_the_fertilized_ovum,regular,1,1,2,0.000003,0.000421,False,249,1
Diabetes_Mellitus_Non_Insulin_Dependent,regular,8,3,11,0.000003,0.001288,True,218,172
CA2,regular,6,1,7,0.000003,0.000619,True,218,172
Cardiomyopathies,regular,6,2,8,0.000003,0.001350,True,218,172
Seizures,regular,6,1,7,0.000002,0.001533,False,399,1
Collagen,regular,4,1,5,0.000002,0.000696,False,59,1
Hydrocortisone,regular,2,2,4,0.000002,0.000484,True,218,172
NOS2A_protein_human_NOS2,regular,5,3,8,0.000002,0.000893,True,218,172
Influenza,regular,4,2,6,0.000002,0.000582,False,737,1
Premature_Birth,regular,3,1,4,0.000002,0.001496,False,177,1
Malaria,regular,5,1,6,0.000002,0.000968,False,796,1
Neurodegenerative_Disorders,regular,4,2,6,0.000001,0.002014,True,218,172
Ischemic_stroke,regular,3,2,5,0.000001,0.001272,False,135,1
Antibodies_Anti_Idiotypic,regular,1,2,3,0.000001,0.000289,False,331,1
Cardiac_Hypertrophy,regular,5,1,6,0.000001,0.001072,True,218,172
Cell_Proliferation,regular,4,2,6,0.000001,0.009803,True,218,172
Endometriosis_site_unspecified,regular,1,1,2,0.000001,0.000310,False,352,1
Histamine,regular,1,2,3,0.000001,0.000402,False,700,1
Non_alcoholic_Fatty_Liver_Disease,regular,2,1,3,0.000001,0.000310,False,560,1
Progesterone,regular,1,1,2,0.000001,0.000521,False,961,1
Wounds_and_Injuries,regular,1,5,6,0.000001,0.000302,False,897,1
cardiac_arrhythmia,regular,5,1,6,0.000001,0.001325,False,170,1
Epilepsy,regular,2,2,4,0.000001,0.000406,False,597,1
Death_Sudden_Cardiac,regular,2,1,3,0.000001,0.000869,False,160,1
Glaucoma,regular,1,2,3,0.000001,0.000330,False,660,1
Arthritis,regular,2,1,3,0.000001,0.000380,False,362,1
Diabetic_Nephropathy,regular,2,4,6,0.000001,0.000837,True,218,172
Hemorrhage,regular,2,1,3,0.000001,0.000540,False,366,1
Tuberculosis,regular,3,1,4,0.000001,0.000609,False,856,1
Acquired_Immunodeficiency_Syndrome,regular,2,1,3,0.000001,0.000535,False,271,1
Virus_Diseases,regular,2,2,4,0.000001,0.000303,False,1086,1
Carbon_Dioxide,regular,1,1,2,0.000001,0.000535,False,19,1
Cerebral_hemisphere_hemorrhage,regular,2,1,3,0.000001,0.001053,False,142,1
Congestive_heart_failure,regular,2,2,4,0.000001,0.000935,False,145,1
Conn_Syndrome,regular,1,2,3,0.000001,0.000362,False,506,1
Diarrhea,regular,1,1,2,0.000001,0.000521,False,453,1
Matrix_Metalloproteinases,regular,1,1,2,0.000001,0.000322,False,801,1
Pulmonary_Embolism,regular,1,1,2,0.000001,0.000521,False,971,1
Retinal_Diseases,regular,1,1,2,0.000001,0.000402,False,910,1
STAT3_gene_STAT3,regular,2,1,3,0.000001,0.000683,True,218,172
Cardiomyopathy_Dilated,regular,1,2,3,0.000000,0.000286,False,444,1
Communicable_Diseases,regular,6,1,7,0.000000,0.000501,False,231,1
Amyotrophic_Lateral_Sclerosis,regular,2,1,3,0.000000,0.000366,False,307,1
Respiratory_Tract_Infections,regular,2,1,3,0.000000,0.000375,False,991,1
Myocardial_Ischemia,regular,2,2,4,0.000000,0.000875,True,218,172
Tumor_Necrosis_Factors,regular,2,1,3,0.000000,0.000372,True,218,172
Bronchiolitis,regular,1,1,2,0.000000,0.000362,False,414,1
Chronic_Disease,regular,1,2,3,0.000000,0.000312,False,478,1
Death_Sudden,regular,1,1,2,0.000000,0.000630,False,159,1
Kidney_Failure,regular,3,2,5,0.000000,0.001203,True,218,172
Liver_diseases,regular,2,1,3,0.000000,0.000337,False,614,1
Thromboembolism,regular,1,1,2,0.000000,0.000362,False,688,1
Arteriosclerosis,regular,2,2,4,0.000000,0.000832,True,218,172
Cerebral_Ischemia,regular,2,1,3,0.000000,0.000423,False,208,1
Polycystic_Kidney_Autosomal_Dominant,regular,1,1,2,0.000000,0.000286,False,842,1
HIV_Infections,regular,1,1,2,0.000000,0.000289,False,680,1
Respiration_Disorders,regular,1,1,2,0.000000,0.000295,False,988,1
1_2_diacylglycerol,regular,0,1,1,0.000000,0.000282,False,220,1
1_4_dioxin,regular,0,1,1,0.000000,0.000282,False,221,1
1_Methyl_4_phenyl_1_2_3_6_tetrahydropyridine,regular,0,4,4,0.000000,0.000282,False,224,1
1_Phosphatidylinositol_3_Kinase,regular,1,0,1,0.000000,0.000329,False,47,1
2019_novel_coronavirus,regular,0,4,4,0.000000,0.000282,False,232,1
20_hydroxy_5_8_11_14_eicosatetraenoic_acid,regular,0,1,1,0.000000,0.000282,False,233,1
2_2_6_6_tetramethyl_4_piperidinol_N_oxyl,regular,0,1,1,0.000000,0.000282,False,234,1
2_cyclopentyl_5_5_isoquinolylsulfonyl_6_nitro_1H_benzo_D_imidazole,regular,0,1,1,0.000000,0.000282,False,235,1
3_4_Methylenedioxyamphetamine,regular,0,1,1,0.000000,0.000282,False,237,1
3_methyladenine,regular,0,1,1,0.000000,0.000282,False,238,1
4_methoxyamphetamine,regular,0,1,1,0.000000,0.000282,False,239,1
9_10_Dimethyl_1_2_benzanthracene,regular,0,3,3,0.000000,0.000282,False,242,1
APP_protein_human,regular,1,1,2,0.000000,0.001482,True,218,172
ATM_gene_ATM,regular,1,1,2,0.000000,0.000315,True,218,172
ATP8A2_protein_human_ATP8A2,regular,1,0,1,0.000000,0.000362,False,243,1
ATP_phosphohydrolase,regular,1,0,1,0.000000,0.000366,False,244,1
Abdominal_compartment_syndrome,regular,1,0,1,0.000000,0.000813,False,134,1
Ablation,regular,0,1,1,0.000000,0.000282,False,257,1
Abnormal_renal_function,regular,1,1,2,0.000000,0.000813,True,218,172
Abscisic_Acid,regular,0,1,1,0.000000,0.000282,False,258,1
Acetaminophen,regular,0,6,6,0.000000,0.000282,False,260,1
Acetate,regular,0,1,1,0.000000,0.000282,False,261,1
Acetic_Acid,regular,0,1,1,0.000000,0.000282,False,263,1
Acetylcholine,regular,0,5,5,0.000000,0.000282,False,265,1
Acetylcholinesterase,regular,0,1,1,0.000000,0.000282,False,266,1
Acetylcysteine,regular,0,3,3,0.000000,0.000282,False,267,1
Acids,regular,0,1,1,0.000000,0.000282,False,268,1
Acinetobacter_baumannii,regular,0,1,1,0.000000,0.000282,False,269,1
Aconitine,regular,0,1,1,0.000000,0.000282,False,270,1
Acute_Erythroblastic_Leukemia,regular,1,0,1,0.000000,0.000295,False,272,1
Acute_Lung_Injury,regular,2,0,2,0.000000,0.000331,False,92,1
Acute_inflammation,regular,1,0,1,0.000000,0.000297,False,93,1
Acute_myocardial_infarction,regular,2,1,3,0.000000,0.000423,False,206,1
Adenosine,regular,0,1,1,0.000000,0.000282,False,273,1
Adenosine_Diphosphate,regular,0,1,1,0.000000,0.000282,False,274,1
Adenosine_Monophosphate,regular,0,1,1,0.000000,0.000282,False,275,1
Adenylate_Cyclase,regular,7,0,7,0.000000,0.000991,False,35,1
Adhesions,regular,4,0,4,0.000000,0.000714,False,22,1
Adipocytes,regular,0,3,3,0.000000,0.000282,False,277,1
Adipose_tissue,regular,0,3,3,0.000000,0.000282,False,278,1
Administration_Oral,regular,0,1,1,0.000000,0.000282,False,279,1
Adrenal_Cortex_Hormones,regular,0,4,4,0.000000,0.000282,False,280,1
Adrenal_Cortical_Adenoma,regular,0,1,1,0.000000,0.000282,False,281,1
Adrenal_Gland_Neoplasms,regular,0,1,1,0.000000,0.000282,False,282,1
Adrenal_adenoma,regular,0,1,1,0.000000,0.000282,False,283,1
Adrenergic_beta_Antagonists,regular,0,1,1,0.000000,0.000282,False,285,1
Adrenoleukodystrophy,regular,1,0,1,0.000000,0.000286,False,286,1
Adriamycin,regular,0,3,3,0.000000,0.000282,False,287,1
Age_related_macular_degeneration,regular,0,1,1,0.000000,0.000282,False,288,1
Agent,regular,0,8,8,0.000000,0.000282,False,290,1
Aging,regular,2,0,2,0.000000,0.001601,False,2,1
Aldosterone,regular,3,1,4,0.000000,0.000968,True,218,172
Allergens,regular,0,2,2,0.000000,0.000282,False,291,1
Alloxan,regular,0,4,4,0.000000,0.000282,False,293,1
Alopecia,regular,1,0,1,0.000000,0.000297,False,294,1
Amino_Acid_Substitution,regular,1,0,1,0.000000,0.000402,False,295,1
Amino_Acids,regular,0,1,1,0.000000,0.000282,False,296,1
Amiodarone,regular,0,2,2,0.000000,0.000282,False,298,1
Amnesia,regular,1,0,1,0.000000,0.000342,False,299,1
Amphetamine,regular,0,3,3,0.000000,0.000282,False,302,1
Amyloid_Fibrils,regular,0,1,1,0.000000,0.000282,False,303,1
Amyloid_beta,regular,0,1,1,0.000000,0.000282,False,304,1
Amyloid_beta_Peptides,regular,0,1,1,0.000000,0.000282,False,305,1
Amyloid_deposition,regular,1,1,2,0.000000,0.001482,True,218,172
Amyloidosis,regular,0,2,2,0.000000,0.000282,False,306,1
Anaphylaxis,regular,0,1,1,0.000000,0.000282,False,308,1
Androgen_Receptor_AR,regular,1,0,1,0.000000,0.000322,False,309,1
Androgens,regular,0,6,6,0.000000,0.000282,False,311,1
Anemia,regular,3,0,3,0.000000,0.001295,False,128,1
Aneurysm_Dissecting,regular,0,1,1,0.000000,0.000282,False,312,1
Aneurysm_Ruptured,regular,0,1,1,0.000000,0.000282,False,315,1
Angiogenesis,regular,2,0,2,0.000000,0.000588,False,215,1
Angiogenesis_Inhibitors,regular,0,1,1,0.000000,0.000282,False,316,1
Angioneurotic_Edema,regular,1,0,1,0.000000,0.000330,False,317,1
Angiotensin_Converting_Enzyme_Inhibitors,regular,0,5,5,0.000000,0.000282,False,319,1
Angiotensins,regular,0,1,1,0.000000,0.000282,False,320,1
Anti_Bacterial_Agents,regular,0,1,1,0.000000,0.000282,False,321,1
Anti_Fungal,regular,0,1,1,0.000000,0.000282,False,322,1
Anti_Inflammatory_Agents,regular,0,1,1,0.000000,0.000282,False,323,1
Anti_Inflammatory_Agents_Non_Steroidal,regular,0,12,12,0.000000,0.000282,False,329,1
Antibiotics,regular,0,2,2,0.000000,0.000282,False,330,1
Antibodies_Neutralizing,regular,1,0,1,0.000000,0.000289,False,332,1
Antibody_Formation,regular,1,0,1,0.000000,0.000289,False,333,1
Anticoagulant_therapy,regular,0,1,1,0.000000,0.000282,False,334,1
Anticoagulants,regular,0,1,1,0.000000,0.000282,False,335,1
Antigen_Presenting_Cells,regular,0,1,1,0.000000,0.000282,False,336,1
Antihypertensive_Agents,regular,0,3,3,0.000000,0.000282,False,337,1
Antineoplastic_Agents,regular,0,1,1,0.000000,0.000282,False,338,1
Antiplatelet_therapy,regular,0,1,1,0.000000,0.000282,False,340,1
Antipsychotic_Agents,regular,0,1,1,0.000000,0.000282,False,342,1
Aortic_coarctation,regular,0,1,1,0.000000,0.000282,False,343,1
Apolipoprotein_E4,regular,0,1,1,0.000000,0.000282,False,344,1
Apolipoprotein_E_APOE,regular,0,1,1,0.000000,0.000282,False,345,1
Arachidonic_Acid,regular,0,1,1,0.000000,0.000282,False,346,1
Arginine,regular,0,4,4,0.000000,0.000282,False,348,1
Armed_macrophage,regular,0,2,2,0.000000,0.000282,False,349,1
Aromatase,regular,0,1,1,0.000000,0.000282,False,360,1
Arsenic,regular,0,2,2,0.000000,0.000282,False,361,1
Ascorbic_Acid,regular,0,1,1,0.000000,0.000282,False,363,1
Asphyxia,regular,0,1,1,0.000000,0.000282,False,364,1
Aspiration_Pneumonia,regular,0,1,1,0.000000,0.000282,False,365,1
Aspirin,regular,0,13,13,0.000000,0.000282,False,369,1
Ataxia_Telangiectasia,regular,1,0,1,0.000000,0.000286,False,370,1
Atenolol,regular,0,1,1,0.000000,0.000282,False,371,1
Atherosclerotic_renal_artery_stenosis,regular,0,1,1,0.000000,0.000282,False,372,1
Atrial_Natriuretic_Factor,regular,0,1,1,0.000000,0.000282,False,373,1
Atrophic,regular,1,1,2,0.000000,0.001482,True,218,172
Author,regular,0,1,1,0.000000,0.000282,False,376,1
Autoantibodies,regular,1,0,1,0.000000,0.000401,False,80,1
Autoimmune_Diseases,regular,0,1,1,0.000000,0.000282,False,378,1
Autoimmune_thrombocytopenia,regular,1,0,1,0.000000,0.000289,False,379,1
Autonomic_Dysreflexia,regular,0,1,1,0.000000,0.000282,False,380,1
Autosomal_Dominant_Disorder,regular,1,0,1,0.000000,0.000286,False,381,1
Autosomal_Recessive_Disorder,regular,1,0,1,0.000000,0.000286,False,382,1
Auxins,regular,0,1,1,0.000000,0.000282,False,383,1
Awareness,regular,1,0,1,0.000000,0.000402,False,384,1
Axotomy,regular,0,1,1,0.000000,0.000282,False,385,1
BAX_gene_BAX,regular,0,3,3,0.000000,0.000282,False,387,1
BCL2_Related_Protein_11_BCL2L11,regular,0,1,1,0.000000,0.000282,False,388,1
BCL2_gene_BCL2,regular,0,1,1,0.000000,0.000282,False,389,1
BCL_2_Protein,regular,0,1,1,0.000000,0.000282,False,390,1
Bacteria,regular,0,13,13,0.000000,0.000282,False,396,1
Bacterial_Infections,regular,0,2,2,0.000000,0.000282,False,397,1
Bacterial_Vaginosis,regular,1,0,1,0.000000,0.000297,False,94,1
Banding_procedure,regular,0,2,2,0.000000,0.000282,False,398,1
Bicuculline,regular,0,1,1,0.000000,0.000282,False,400,1
Bilateral_renal_artery_stenosis,regular,0,1,1,0.000000,0.000282,False,401,1
Binding_Molecular_Function,regular,0,2,2,0.000000,0.000282,False,402,1
Blast,regular,0,1,1,0.000000,0.000282,False,404,1
Bleomycin,regular,0,3,3,0.000000,0.000282,False,406,1
Blind_Vision,regular,7,0,7,0.000000,0.002161,False,3,1
Blood_Coagulation_Disorders,regular,1,0,1,0.000000,0.000333,False,407,1
Blood_Platelets,regular,4,0,4,0.000000,0.000740,False,367,1
Blood_Pressure,regular,6,0,6,0.000000,0.001012,False,136,1
Blood_Pressure_Monitoring_Ambulatory,regular,0,1,1,0.000000,0.000282,False,408,1
Blood_Vessels,regular,1,0,1,0.000000,0.000315,False,196,1
Blood_flow,regular,3,0,3,0.000000,0.000653,False,12,1
Body_tissue,regular,1,0,1,0.000000,0.000312,False,409,1
Bone_necrosis,regular,2,0,2,0.000000,0.000348,False,410,1
Bradykinin,regular,0,3,3,0.000000,0.000282,False,411,1
Brain_Derived_Neurotrophic_Factor,regular,0,1,1,0.000000,0.000282,False,412,1
Brain_Edema,regular,1,0,1,0.000000,0.000813,False,137,1
Brain_Injuries,regular,0,1,1,0.000000,0.000282,False,413,1
Brain_hemorrhage,regular,1,0,1,0.000000,0.000813,False,138,1
Breast_Cancer_Cell,regular,1,0,1,0.000000,0.000310,False,350,1
Bronchoconstriction,regular,1,0,1,0.000000,0.000385,False,29,1
CD14_gene_CD14,regular,1,0,1,0.000000,0.000297,False,111,1
CD28_gene_CD28,regular,0,1,1,0.000000,0.000282,False,415,1
CD40LG,regular,1,0,1,0.000000,0.000401,False,81,1
CD4_Positive_T_Lymphocytes,regular,0,1,1,0.000000,0.000282,False,416,1
CD69_protein_human_CD69,regular,0,2,2,0.000000,0.000282,False,417,1
CD8B1_gene_CD8B,regular,1,0,1,0.000000,0.000289,False,418,1
COLLAGENASE,regular,0,1,1,0.000000,0.000282,False,419,1
COVID_19_Vaccines,regular,0,1,1,0.000000,0.000282,False,420,1
CRK_protein_human_CRK,regular,1,0,1,0.000000,0.000297,False,112,1
CRYGC_CRYGEP,regular,0,1,1,0.000000,0.000282,False,421,1
CYTOCHROME_C,regular,0,3,3,0.000000,0.000282,False,423,1
Cadmium,regular,0,6,6,0.000000,0.000282,False,425,1
Caerulein,regular,0,1,1,0.000000,0.000282,False,426,1
Caffeine,regular,0,3,3,0.000000,0.000282,False,428,1
Calcineurin_inhibitor,regular,0,1,1,0.000000,0.000282,False,429,1
Calcium_Channel_Blockers,regular,0,1,1,0.000000,0.000282,False,430,1
Calcium_supplementation,regular,0,1,1,0.000000,0.000282,False,431,1
Calmodulin,regular,0,1,1,0.000000,0.000282,False,432,1
Calpain,regular,1,0,1,0.000000,0.000332,False,247,1
Camptothecin,regular,0,1,1,0.000000,0.000282,False,433,1
Candida_albicans,regular,0,1,1,0.000000,0.000282,False,434,1
Candida_species,regular,0,1,1,0.000000,0.000282,False,435,1
Candidate_Disease_Gene,regular,0,1,1,0.000000,0.000282,False,436,1
Capsaicin,regular,0,1,1,0.000000,0.000282,False,437,1
Captopril,regular,0,1,1,0.000000,0.000282,False,438,1
Carbon_Tetrachloride,regular,0,5,5,0.000000,0.000282,False,440,1
Carbon_tetrachloride_homeopathic_preparation,regular,0,2,2,0.000000,0.000282,False,441,1
Carcinogenesis,regular,1,0,1,0.000000,0.000362,False,240,1
Carcinogens,regular,0,2,2,0.000000,0.000282,False,442,1
Cardiac_complication,regular,1,1,2,0.000000,0.000813,False,139,1
Cardiomyopathies_Primary,regular,0,1,1,0.000000,0.000282,False,443,1
Cardiopulmonary_Bypass,regular,0,2,2,0.000000,0.000282,False,445,1
