source,target,predicate,ev_count
Disease,Diarrhea,CAUSES,70
Disease,Disability_NOS,CAUSES,659
Disease,Discomfort,CAUSES,50
Disease,Dyspnea,CAUSES,71
Disease,Edema,CAUSES,62
Disease,End_stage_renal_failure,CAUSES,92
Disease,Epilepsy,CAUSES,81
Disease,Evaluation_procedure,CAUSES,57
Disease,Fatal_Outcome,CAUSES,60
Disease,Fatigue,CAUSES,64
Disease,Fibrosis,CAUSES,299
Disease,Functional_disorder,CAUSES,369
Disease,Growth,CAUSES,106
Disease,Headache,CAUSES,73
Disease,Heart_failure,CAUSES,197
Disease,Hospital_admission,CAUSES,66
Disease,Hospitalization,CAUSES,279
Disease,Hypertension,CAUSES,350
Disease,Hypertension_Pulmonary,CAUSES,73
Disease,Hypoxia,CAUSES,54
Disease,Immune_response,CAUSES,66
Disease,Infarction,CAUSES,64
Disease,Infection,CAUSES,350
Disease,Infertility,CAUSES,444
Disease,Inflammation,CAUSES,357
Disease,Inflammatory_Response,CAUSES,65
Disease,Intervention_regimes,CAUSES,92
Disease,Ischemia,CAUSES,116
Disease,Ischemic_stroke,CAUSES,77
Disease,Kidney_Failure,CAUSES,117
Disease,Kidney_Failure_Acute,CAUSES,63
Disease,Kidney_Failure_Chronic,CAUSES,96
Disease,Liver_Failure,CAUSES,63
Disease,Liver_diseases,CAUSES,364
Disease,Low_Back_Pain,CAUSES,58
Disease,Malnutrition,CAUSES,66
Disease,Multiple_Organ_Failure,CAUSES,78
Disease,Myocardial_Infarction,CAUSES,60
Disease,Obesity,CAUSES,78
Disease,Obstruction,CAUSES,151
Disease,Osteoporosis,CAUSES,76
Disease,Pain,CAUSES,1056
Disease,Parkinson_Disease,CAUSES,70
Disease,Physical_findings,CAUSES,91
Disease,Pneumonia,CAUSES,78
Disease,Respiratory_Distress_Syndrome_Adult,CAUSES,69
Disease,Respiratory_Failure,CAUSES,208
Disease,Rheumatoid_Arthritis,CAUSES,50
Disease,Right_ventricular_failure,CAUSES,90
Disease,Seizures,CAUSES,72
Disease,Septicemia,CAUSES,62
Disease,Shock,CAUSES,89
Disease,Single_organ_dysfunction,CAUSES,77
Disease,Symptoms,CAUSES,919
Disease,Syndrome,CAUSES,267
Disease,Thrombocytopenia,CAUSES,59
Disease,Thrombosis,CAUSES,59
Disease,Vision,CAUSES,53
Disease,cardiac_arrhythmia,CAUSES,56
Disease,follow_up,CAUSES,84
Disease,hearing_impairment,CAUSES,70
Disease_Progression,Cessation_of_life,CAUSES,284
Disease_Progression,Disease,CAUSES,54
Dissection,Cerebrovascular_accident,CAUSES,83
Dissection,Complication,CAUSES,63
Dissection,Ischemic_stroke,CAUSES,68
Dissection,Obstruction,CAUSES,68
Dissection_of_aorta,Cessation_of_life,CAUSES,55
Disseminated_Intravascular_Coagulation,Cessation_of_life,CAUSES,50
Diuretics,Hypokalemia,CAUSES,147
Dopa,Dyskinetic_syndrome,CAUSES,224
Dopamine,Apoptosis,CAUSES,94
Dopamine,Cell_Death,CAUSES,67
Dopamine,Contraction,CAUSES,67
Dopamine,Hypertension,CAUSES,28
Dopamine,Parkinson_Disease,CAUSES,59
Dopamine,Vasodilation,CAUSES,57
Dopamine_Receptor,Hypertension,CAUSES,13
Down_Regulation,Apoptosis,CAUSES,826
Down_Regulation,Cell_Cycle_Arrest,CAUSES,113
Down_Regulation,Up_Regulation_Physiology,CAUSES,154
Down_Syndrome,Alzheimers,CAUSES,14
Doxorubicin,Apoptosis,CAUSES,1315
Doxorubicin,Cardiomyopathies,CAUSES,824
Doxorubicin,Cardiotoxicity,CAUSES,1884
Doxorubicin,Cell_Death,CAUSES,245
Doxorubicin,DNA_Damage,CAUSES,127
Doxorubicin,Functional_disorder,CAUSES,226
Doxorubicin,Heart_Injuries,CAUSES,112
Doxorubicin,Heart_failure,CAUSES,306
Doxorubicin,Injury,CAUSES,322
Doxorubicin,Oxidative_Stress,CAUSES,604
Doxorubicin,Toxic_effect,CAUSES,932
Doxorubicin,cytotoxicity,CAUSES,246
Drinking_Water,Colitis,CAUSES,77
Drinking_Water,Hypertension,CAUSES,20
Dysbiosis,Disease,CAUSES,64
Dyslipidemias,Cardiovascular_Diseases,CAUSES,54
Dysregulated_host_response,Septicemia,CAUSES,195
E2F1_gene_E2F1_UBE2L3,Apoptosis,CAUSES,111
EFS,Contraction,CAUSES,56
EHEC_Escherichia_coli,Disease,CAUSES,86
EHEC_Escherichia_coli,Hemolytic_Uremic_Syndrome,CAUSES,188
ERCC8_CSH1_HSPA9,Hypertension,CAUSES,24
ERCC8_CSH1_HSPA9,NEPHROTOXICITY,CAUSES,70
Early_Diagnosis,Disease,CAUSES,61
Ebola_virus,Disease,CAUSES,54
Ebola_virus,Hemorrhagic_Fevers_Viral,CAUSES,153
Ecstasy_drug,Toxic_effect,CAUSES,66
Elastases,Aneurysm,CAUSES,107
Elements,Disease,CAUSES,52
Embolism,Cerebral_Infarction,CAUSES,67
Embolism,Cerebrovascular_accident,CAUSES,129
Embolism,Cessation_of_life,CAUSES,63
Embolism,Hypertension,CAUSES,13
Embolism,Ischemia,CAUSES,65
Embolism,Ischemic_stroke,CAUSES,54
Embolism_Paradoxical,Cerebrovascular_accident,CAUSES,78
Embolization_Therapeutic,Cerebrovascular_accident,CAUSES,73
Embolization_Therapeutic,Complication,CAUSES,216
Embolization_Therapeutic,Hypertrophy,CAUSES,99
Embolization_Therapeutic,Ischemia,CAUSES,76
Embolization_Therapeutic,Myocardial_Infarction,CAUSES,57
Embolization_Therapeutic,Obstruction,CAUSES,91
Emodin,Apoptosis,CAUSES,105
Emotional_Stress,Hypertension,CAUSES,12
Encephalitis,Cessation_of_life,CAUSES,57
End_stage_renal_failure,Cessation_of_life,CAUSES,53
Endocrine_Disruptors,Adverse_effects,CAUSES,74
Endocrine_System_Diseases,Hypertension,CAUSES,13
Endometriosis_site_unspecified,Infertility,CAUSES,236
Endometriosis_site_unspecified,Pelvic_Pain,CAUSES,104
Endometriosis_site_unspecified,Symptoms,CAUSES,65
Endopeptidases,Alzheimers,CAUSES,10
Endopeptidases,Cytokinesis_of_the_fertilized_ovum,CAUSES,327
Endothelial_dysfunction,Atherosclerosis,CAUSES,128
Endothelial_dysfunction,Cardiovascular_Diseases,CAUSES,102
Endothelial_dysfunction,Disease,CAUSES,53
Endothelial_dysfunction,Hypertension,CAUSES,118
Endothelin,Contraction,CAUSES,162
Endothelin,Hypertension,CAUSES,32
Endothelin_1,Contraction,CAUSES,449
Endothelin_1,Hypertension,CAUSES,39
Endothelin_1,Hypertrophy,CAUSES,83
Endotoxemia,Inflammation,CAUSES,53
Endotoxins,Acute_Lung_Injury,CAUSES,285
Endotoxins,Disseminated_Intravascular_Coagulation,CAUSES,113
Endotoxins,Fever,CAUSES,184
Endotoxins,Functional_disorder,CAUSES,202
Endotoxins,Hypertension_Pulmonary,CAUSES,55
Endotoxins,Inflammation,CAUSES,816
Endotoxins,Inflammatory_Response,CAUSES,340
Endotoxins,Injury,CAUSES,902
Endotoxins,Septicemia,CAUSES,137
Endotoxins,Shock,CAUSES,140
Endotoxins,Uveitis,CAUSES,380
Enterobacteriaceae,Infection,CAUSES,396
Enterococcus,Infection,CAUSES,138
Enterococcus,Infections_Hospital,CAUSES,128
Enterovirus,Disease,CAUSES,75
Environmental_Exposure,Disease,CAUSES,82
Environmental_Pollutants,Toxic_effect,CAUSES,80
Enzymes,Accumulation,CAUSES,55
Enzymes,Alzheimers,CAUSES,19
Enzymes,Apoptosis,CAUSES,70
Enzymes,Cell_Death,CAUSES,51
Enzymes,Cytokinesis_of_the_fertilized_ovum,CAUSES,370
Enzymes,Disease,CAUSES,102
Enzymes,Inactivation,CAUSES,280
Enzymes,Oxidative_Stress,CAUSES,50
Epidemic,Disease,CAUSES,80
Epigenetic_Process,Disease,CAUSES,92
Epilepsy,Cessation_of_life,CAUSES,350
Epilepsy,Seizures,CAUSES,212
Epinephrine,Contraction,CAUSES,103
Epinephrine,Hyperglycemia,CAUSES,111
Epinephrine,Hypertension,CAUSES,120
Epinephrine,Platelet_aggregation,CAUSES,558
Epinephrine,Pulmonary_Edema,CAUSES,53
Epinephrine,cardiac_arrhythmia,CAUSES,227
Erythropoietin_EPO,Anemia,CAUSES,86
Erythropoietin_EPO,Hypertension,CAUSES,59
Escherichia_coli,Bacteremia,CAUSES,182
Escherichia_coli,Disease,CAUSES,406
Escherichia_coli,Escherichia_coli_Infections,CAUSES,100
Escherichia_coli,Infection,CAUSES,440
Escherichia_coli,Inflammation,CAUSES,71
Escherichia_coli,Meningitis,CAUSES,131
Escherichia_coli,Septicemia,CAUSES,216
Escherichia_coli,Urinary_tract_infection,CAUSES,920
Escherichia_coli,mastitis,CAUSES,111
Essential_Hypertension,Hypertension,CAUSES,18
Estrogens,Apoptosis,CAUSES,228
Estrogens,Carcinogenesis,CAUSES,95
Estrogens,Cell_Proliferation,CAUSES,84
Estrogens,Cholestasis,CAUSES,51
Estrogens,Hyperplasia,CAUSES,55
Estrogens,Hypertension,CAUSES,23
Estrogens,Malignant_Neoplasms,CAUSES,70
Estrogens,Malignant_neoplasm_of_breast,CAUSES,258
Estrogens,Neoplasm,CAUSES,89
Estrogens,Pituitary_Neoplasms,CAUSES,77
Ethanol,Abnormal_coordination,CAUSES,71
Ethanol,Apoptosis,CAUSES,726
Ethanol,Ataxia,CAUSES,75
Ethanol,Blood_alcohol_concentration,CAUSES,80
Ethanol,Bone_necrosis,CAUSES,52
Ethanol,Brain_Injuries,CAUSES,69
Ethanol,Cell_Death,CAUSES,308
Ethanol,Congenital_Abnormality,CAUSES,116
Ethanol,Death_finding,CAUSES,212
Ethanol,Depressed_mood,CAUSES,84
Ethanol,Disease,CAUSES,154
Ethanol,Fatty_Liver,CAUSES,508
Ethanol,Fatty_degeneration,CAUSES,318
Ethanol,Fetal_Alcohol_Syndrome,CAUSES,56
Ethanol,Fibrosis,CAUSES,160
Ethanol,Fibrosis_Liver,CAUSES,78
Ethanol,Functional_disorder,CAUSES,173
Ethanol,Gastric_mucosal_lesion,CAUSES,218
Ethanol,Gastric_ulcer,CAUSES,772
Ethanol,Hepatotoxicity,CAUSES,354
Ethanol,Hypertension,CAUSES,156
Ethanol,Inflammation,CAUSES,136
Ethanol,Injury,CAUSES,1289
Ethanol,Injury_of_stomach,CAUSES,610
Ethanol,Injury_to_liver_NOS,CAUSES,87
Ethanol,Intoxication,CAUSES,71
Ethanol,Lesion,CAUSES,552
Ethanol,Lesion_of_stomach,CAUSES,952
Ethanol,Liver_damage,CAUSES,436
Ethanol,Liver_diseases,CAUSES,246
Ethanol,Malignant_Neoplasms,CAUSES,78
Ethanol,Memory_impairment,CAUSES,57
Ethanol,Necrosis,CAUSES,78
Ethanol,Nerve_Degeneration,CAUSES,113
Ethanol,Oxidative_Stress,CAUSES,471
Ethanol,Pancreatitis,CAUSES,200
Ethanol,Pancreatitis_Chronic,CAUSES,92
Ethanol,Sedation,CAUSES,254
Ethanol,Stress,CAUSES,242
Ethanol,Toxic_effect,CAUSES,239
Ethanol,Ulcer,CAUSES,608
Ethanol,cell_injury,CAUSES,206
Ethanol,cytotoxicity,CAUSES,75
Ethanol,hypoglycemia,CAUSES,89
Ethanol,hypothermia_natural,CAUSES,55
Ethylnitrosourea,Neoplasm,CAUSES,81
Etiologic_Agent,Disease,CAUSES,59
Etomidate,Lack_of_sensation,CAUSES,228
Etoposide,Apoptosis,CAUSES,651
Etoposide,Cell_Death,CAUSES,152
Etoposide,DNA_Damage,CAUSES,149
Evolution,Disease,CAUSES,51
Excision,Complication,CAUSES,198
Excision,Disease,CAUSES,59
Excision,Hypertension,CAUSES,19
Excision,Short_Bowel_Syndrome,CAUSES,50
Exostoses,Deglutition_Disorders,CAUSES,113
Exsanguination,Cessation_of_life,CAUSES,82
Extravasation,Cessation_of_life,CAUSES,69
FAS,Apoptosis,CAUSES,1073
FAS,Cell_Death,CAUSES,184
FAS,Cessation_of_life,CAUSES,77
FGFR3_gene_FGFR3,Contraction,CAUSES,270
FGFR3_gene_FGFR3,Vasodilation,CAUSES,109
FRAGMENTS,Alzheimers,CAUSES,29
FRAP1_protein_human_MTOR,Autophagy,CAUSES,136
Fatty_Acids,Insulin_Resistance,CAUSES,206
Fatty_Acids_Nonesterified,Insulin_Resistance,CAUSES,484
Fenretinide,Apoptosis,CAUSES,116
Fentanyl,Lack_of_sensation,CAUSES,390
Fetal_Distress,Pregnancy,CAUSES,56
Fetal_Growth_Retardation,Hypertension,CAUSES,17
Fetal_Growth_Retardation,Pregnancy,CAUSES,51
Fibromuscular_Dysplasia,Hypertension,CAUSES,40
Fibromuscular_Dysplasia,Hypertension_Renovascular,CAUSES,76
Fibromuscular_Dysplasia,Renal_Artery_Stenosis,CAUSES,71
Fibrosis,Cessation_of_life,CAUSES,165
Fibrosis,Disease,CAUSES,82
Fibrosis,Heart_failure,CAUSES,96
Fibrosis,Hypertension,CAUSES,15
Fibrosis,Hypertension_Portal,CAUSES,364
Fibrosis_Liver,Fibrosis,CAUSES,82
Flavivirus,Disease,CAUSES,296
Flavonoids,Apoptosis,CAUSES,173
Fluid_overload,Hypertension,CAUSES,17
Fluorides,Oxidative_Stress,CAUSES,71
Fluorides,Toxic_effect,CAUSES,89
Fluorouracil,Apoptosis,CAUSES,393
Fluorouracil,Mucositis,CAUSES,114
Fluorouracil,Toxic_effect,CAUSES,224
Flurothyl,Seizures,CAUSES,136
Focal_segmental_glomerulosclerosis,End_stage_renal_failure,CAUSES,77
Focal_segmental_glomerulosclerosis,Nephrotic_Syndrome,CAUSES,118
Food,Allergic_Reaction,CAUSES,100
Food,Disease,CAUSES,222
Food,Obesity,CAUSES,74
Foramen_Ovale_Patent,Cerebrovascular_accident,CAUSES,83
Force,Disease,CAUSES,57
Foreign_Bodies,Complication,CAUSES,292
Formalin,Edema,CAUSES,264
Formalin,Inflammation,CAUSES,79
Formalin,Pain,CAUSES,418
Fracture,Complication,CAUSES,304
Fracture,Disability_NOS,CAUSES,96
Fracture,Pain,CAUSES,139
Francisella_tularensis,Disease,CAUSES,79
Francisella_tularensis,Tularemia,CAUSES,254
Free_Radicals,Alzheimers,CAUSES,16
Free_Radicals,DNA_Damage,CAUSES,288
Free_Radicals,Disease,CAUSES,131
Free_Radicals,Injury,CAUSES,208
Free_Radicals,Oxidative_Stress,CAUSES,438
Free_Radicals,Tissue_damage,CAUSES,75
Free_Radicals,cell_injury,CAUSES,304
Freund_s_Adjuvant,Arthritis,CAUSES,286
Freund_s_Adjuvant,Edema,CAUSES,85
Freund_s_Adjuvant,Hyperalgesia,CAUSES,132
Freund_s_Adjuvant,Inflammation,CAUSES,700
Freund_s_Adjuvant,Inflammatory_pain,CAUSES,239
Fructose,Disease,CAUSES,52
Fructose,Fatty_Liver,CAUSES,59
Fructose,Hypertension,CAUSES,229
Fructose,Hypertriglyceridemia,CAUSES,53
Fructose,Insulin_Resistance,CAUSES,137
Fructose,Metabolic_syndrome,CAUSES,98
Functional_disorder,Aging,CAUSES,53
Functional_disorder,Alzheimers,CAUSES,300
Functional_disorder,Cessation_of_life,CAUSES,272
Functional_disorder,Deglutition_Disorders,CAUSES,54
Functional_disorder,Diabetes,CAUSES,74
Functional_disorder,Diabetes_Mellitus_Non_Insulin_Dependent,CAUSES,118
Functional_disorder,Disease,CAUSES,819
Functional_disorder,Heart_failure,CAUSES,80
Functional_disorder,Hypertension,CAUSES,108
Functional_disorder,Infertility,CAUSES,61
Functional_disorder,Mitral_Valve_Insufficiency,CAUSES,58
Functional_disorder,Neurodegenerative_Disorders,CAUSES,95
Functional_disorder,Obesity,CAUSES,58
Functional_disorder,Parkinson_Disease,CAUSES,182
Functional_disorder,Syndrome,CAUSES,126
Functional_disorder,nervous_system_disorder,CAUSES,59
Fungi_Filamentous,Disease,CAUSES,63
Fungi_Filamentous,Infection,CAUSES,129
Fungi_Filamentous,Mycoses,CAUSES,103
Fusarium,Disease,CAUSES,65
Fusarium_graminearum,Disease,CAUSES,67
Fusarium_graminearum,Infectious_bovine_keratoconjunctivitis,CAUSES,260
G2_Phase,Apoptosis,CAUSES,266
Gadolinium,Fibrosis,CAUSES,50
Galactosamine,Hepatitis,CAUSES,114
Galactosamine,Injury,CAUSES,572
Galactosamine,Liver_Failure_Acute,CAUSES,186
Galactose,Alzheimers,CAUSES,26
Galactose,Cataract,CAUSES,59
Gastroenteritis,Hospitalization,CAUSES,70
Gastroesophageal_reflux_disease,Barrett_Esophagus,CAUSES,120
Gastroesophageal_reflux_disease,Chronic_cough,CAUSES,124
Gastroesophageal_reflux_disease,Complication,CAUSES,51
Gastroesophageal_reflux_disease,Symptoms,CAUSES,438
Gastrointestinal_Hemorrhage,Cessation_of_life,CAUSES,52
Gene_Environment_Interaction,Disease,CAUSES,63
Gene_Expression,Disease,CAUSES,87
Gene_Mutation,Alzheimers,CAUSES,31
Gene_Mutation,Disease,CAUSES,215
Gene_Mutation,Hereditary_Diseases,CAUSES,70
Gene_Mutation,Rare_Diseases,CAUSES,65
Gene_Mutation,Syndrome,CAUSES,72
Generalized_ischemic_myocardial_dysfunction,Heart_failure,CAUSES,62
Genes,Alzheimers,CAUSES,174
Genes,Amyotrophic_Lateral_Sclerosis,CAUSES,86
Genes,Apoptosis,CAUSES,586
Genes,Cell_Death,CAUSES,98
Genes,Cessation_of_life,CAUSES,69
Genes,Congenital_Abnormality,CAUSES,111
Genes,Cystic_Fibrosis,CAUSES,57
Genes,Deafness,CAUSES,212
Genes,Diabetes,CAUSES,61
Genes,Diabetes_Mellitus_Non_Insulin_Dependent,CAUSES,52
Genes,Disease,CAUSES,1177
Genes,Familial_Mediterranean_Fever,CAUSES,51
Genes,Growth,CAUSES,134
Genes,Hereditary_Diseases,CAUSES,236
Genes,Hypertension,CAUSES,124
Genes,Immune_response,CAUSES,58
Genes,Malignant_Neoplasms,CAUSES,280
Genes,Neoplasm,CAUSES,115
Genes,Obesity,CAUSES,62
Genes,Parkinson_Disease,CAUSES,95
Genes,Schizophrenia,CAUSES,96
Genes,Stress,CAUSES,59
Genes,Syndrome,CAUSES,331
Genes,hearing_impairment,CAUSES,87
Genistein,Apoptosis,CAUSES,161
Genome,Disease,CAUSES,76
Gentamicins,Injury,CAUSES,99
Gentamicins,Kidney_Failure_Acute,CAUSES,76
Gentamicins,NEPHROTOXICITY,CAUSES,368
Genus_Coronavirus,Disease,CAUSES,85
Genus_Mycobacterium,Disease,CAUSES,276
Genus_Mycobacterium,Infection,CAUSES,129
Germ_Line_Mutation,Disease,CAUSES,328
Germ_Line_Mutation,Syndrome,CAUSES,812
Glaucoma,Blind_Vision,CAUSES,1462
Glomerulonephritis,End_stage_renal_failure,CAUSES,234
Glomerulonephritis,Kidney_Failure,CAUSES,68
Glomerulonephritis,Kidney_Failure_Chronic,CAUSES,63
Glucocorticoid_remediable_aldosteronism,Hypertension,CAUSES,14
Glucocorticoids,Adrenal_gland_hypofunction,CAUSES,51
Glucocorticoids,Adverse_effects,CAUSES,107
Glucocorticoids,Apoptosis,CAUSES,58
Glucocorticoids,Atrophic,CAUSES,66
Glucocorticoids,Bone_necrosis,CAUSES,266
Glucocorticoids,Diabetes,CAUSES,57
Glucocorticoids,Hyperglycemia,CAUSES,94
Glucocorticoids,Hypertension,CAUSES,216
Glucocorticoids,Insulin_Resistance,CAUSES,129
Glucocorticoids,Muscular_Atrophy,CAUSES,228
Glucocorticoids,Osteopenia,CAUSES,81
Glucocorticoids,Osteoporosis,CAUSES,2134
Glucocorticoids,loss_bone,CAUSES,274
Glucose,Apoptosis,CAUSES,648
Glucose,Cell_Death,CAUSES,105
Glucose,Endothelial_dysfunction,CAUSES,92
Glucose,Exocytosis,CAUSES,124
Glucose,Functional_disorder,CAUSES,286
Glucose,Hyperglycemia,CAUSES,482
Glucose,Hyperinsulinism,CAUSES,65
Glucose,Hypertrophy,CAUSES,76
Glucose,Inflammation,CAUSES,96
Glucose,Injury,CAUSES,550
Glucose,Insulin_Resistance,CAUSES,246
Glucose,Oxidative_Stress,CAUSES,642
Glucose,Toxic_effect,CAUSES,54
Glucose,Up_Regulation_Physiology,CAUSES,108
Glucose,cell_injury,CAUSES,107
Glucose,insulin_secretion,CAUSES,1413
Glutamate,Apoptosis,CAUSES,152
Glutamate,Cell_Death,CAUSES,399
Glutamate,Cessation_of_life,CAUSES,590
Glutamate,Injury,CAUSES,282
Glutamate,Nerve_Degeneration,CAUSES,66
Glutamate,Oxidative_Stress,CAUSES,244
Glutamate,Toxic_effect,CAUSES,440
Glutamate,cytotoxicity,CAUSES,136
Glutamate,depolarization,CAUSES,206
Glutamates,Cell_Death,CAUSES,104
Glutamates,Cessation_of_life,CAUSES,55
Glutathione,Oxidative_Stress,CAUSES,60
Glycerol,Kidney_Failure_Acute,CAUSES,468
Glycogen_Synthase_Kinase_3,Alzheimers,CAUSES,15
Glycosylation_End_Products_Advanced,Alzheimers,CAUSES,10
Glycosylation_End_Products_Advanced,Apoptosis,CAUSES,200
Glycosylation_End_Products_Advanced,Inflammation,CAUSES,50
Glycosylation_End_Products_Advanced,Oxidative_Stress,CAUSES,64
Glycyrrhizic_Acid,Hypertension,CAUSES,13
Graft_vs_Host_Disease,Cessation_of_life,CAUSES,54
Gram_Negative_Bacteria,Disease,CAUSES,220
Gram_Negative_Bacteria,Infection,CAUSES,747
Gram_Negative_Bacteria,Infections_Hospital,CAUSES,105
Gram_Negative_Bacteria,Septicemia,CAUSES,140
Gram_Positive_Bacteria,Disease,CAUSES,54
Gram_Positive_Bacteria,Infection,CAUSES,301
Gram_Positive_Cocci,Infection,CAUSES,120
Gram_negative_bacillus,Bacteremia,CAUSES,122
Gram_negative_bacillus,Infection,CAUSES,371
Graves_Disease,Hyperthyroidism,CAUSES,378
HIV,Acquired_Immunodeficiency_Syndrome,CAUSES,408
HIV,Disease,CAUSES,268
HIV,Infection,CAUSES,143
HIV_1,Acquired_Immunodeficiency_Syndrome,CAUSES,142
HIV_Infections,Acquired_Immunodeficiency_Syndrome,CAUSES,135
HIV_Infections,Cessation_of_life,CAUSES,220
HIV_Infections,Disease,CAUSES,61
HM13_gene_HM13,Disease,CAUSES,76
HMGB1_Protein,Inflammation,CAUSES,51
Haemophilus_influenzae,Disease,CAUSES,312
Haemophilus_influenzae,Infection,CAUSES,168
Haemophilus_influenzae,Meningitis,CAUSES,224
Haemophilus_influenzae,Otitis_Media,CAUSES,117
Haemophilus_influenzae,Pneumonia,CAUSES,119
Haemophilus_influenzae_type_b_bacteria,Disease,CAUSES,88
Haemophilus_influenzae_type_b_bacteria,Meningitis,CAUSES,131
Halothane,Lack_of_sensation,CAUSES,274
Hantavirus,Disease,CAUSES,208
Hantavirus,Hemorrhagic_Fever_with_Renal_Syndrome,CAUSES,127
Hantavirus,Syndrome,CAUSES,63
Hashimoto_Disease,Hypothyroidism,CAUSES,166
Heart_Arrest,Cessation_of_life,CAUSES,604
Heart_Diseases,Cessation_of_life,CAUSES,869
Heart_Diseases,Death_Sudden,CAUSES,69
Heart_Diseases,Death_Sudden_Cardiac,CAUSES,57
Heart_Diseases,Heart_failure,CAUSES,102
Heart_Diseases,Hypertension_Pulmonary,CAUSES,236
Heart_failure,Cessation_of_life,CAUSES,1080
Heart_failure,Dyspnea,CAUSES,58
Heart_failure,Hospital_admission,CAUSES,121
Heart_failure,Hospitalization,CAUSES,864
Heart_failure,Hypertension,CAUSES,15
Helicobacter_Infections,Chronic_gastritis_NOS,CAUSES,101
Helicobacter_Infections,Chronic_inflammation,CAUSES,52
Helicobacter_Infections,Disease,CAUSES,54
Helicobacter_Infections,Gastritis,CAUSES,118
Helicobacter_Infections,Peptic_Ulcer,CAUSES,140
Helicobacter_pylori,Chronic_gastritis_NOS,CAUSES,358
Helicobacter_pylori,Chronic_inflammation,CAUSES,87
Helicobacter_pylori,Disease,CAUSES,488
Helicobacter_pylori,Gastritis,CAUSES,625
Helicobacter_pylori,Inflammation,CAUSES,404
Helicobacter_pylori,Inflammatory_Response,CAUSES,93
Helicobacter_pylori,Malignant_neoplasm_of_stomach,CAUSES,536
Helicobacter_pylori,Peptic_Ulcer,CAUSES,498
Helicobacter_pylori,Stomach_Diseases,CAUSES,123
Helminths,Disease,CAUSES,92
Hemolytic_Uremic_Syndrome,Kidney_Failure_Acute,CAUSES,310
Hemorrhage,Cessation_of_life,CAUSES,664
Hemorrhage,Complication,CAUSES,432
Hemorrhage,Shock,CAUSES,140
Heparin,Thrombocytopenia,CAUSES,104
Heparin,Thrombosis,CAUSES,55
Hepatitis_B,Cessation_of_life,CAUSES,57
Hepatitis_B,Fibrosis,CAUSES,280
Hepatitis_B,Liver_Cirrhosis,CAUSES,107
Hepatitis_B_Chronic,Fibrosis,CAUSES,67
Hepatitis_B_Virus,Fibrosis,CAUSES,228
Hepatitis_B_Virus,Liver_carcinoma,CAUSES,111
Hepatitis_B_Virus,Liver_diseases,CAUSES,166
Hepatitis_B_Virus,Primary_carcinoma_of_the_liver_cells,CAUSES,327
Hepatitis_C,Fibrosis,CAUSES,260
Hepatitis_C,Liver_Cirrhosis,CAUSES,108
Hepatitis_C,Liver_diseases,CAUSES,102
Hepatitis_C_Chronic,Fibrosis,CAUSES,90
Hepatitis_C_virus,Chronic_liver_disease_NOS,CAUSES,399
Hepatitis_C_virus,Disease,CAUSES,70
Hepatitis_C_virus,Fibrosis,CAUSES,652
Hepatitis_C_virus,Hepatitis_Chronic,CAUSES,253
Hepatitis_C_virus,Liver_Cirrhosis,CAUSES,192
Hepatitis_C_virus,Liver_diseases,CAUSES,350
Hepatitis_C_virus,Primary_carcinoma_of_the_liver_cells,CAUSES,471
Hepatitis_Chronic,Fibrosis,CAUSES,57
Hereditary_Diseases,Cessation_of_life,CAUSES,56
Hereditary_Diseases,Disease,CAUSES,59
Hernia,Sciatica,CAUSES,141
Hernia,Symptoms,CAUSES,75
Herpesviridae,Disease,CAUSES,238
Herpesvirus_1_Human,Alzheimers,CAUSES,20
Herpesvirus_1_Human,Disease,CAUSES,56
Herpesvirus_1_Human,Encephalitis,CAUSES,57
Herpesvirus_1_Human,Infection,CAUSES,63
Herpesvirus_4_Human,Disease,CAUSES,91
Herpesvirus_4_Human,Infectious_Mononucleosis,CAUSES,198
Herpesvirus_4_Human,Lymphoma,CAUSES,103
Herpesvirus_4_Human,Lymphoproliferative_Disorders,CAUSES,114
Herpesvirus_4_Human,Neoplasm,CAUSES,60
Histamine,Contraction,CAUSES,1008
Histamine,Edema,CAUSES,308
Histamine,Extravasation,CAUSES,73
Histamine,Falls,CAUSES,239
Histamine,Inflammation,CAUSES,50
Hormones,Hypertension,CAUSES,11
Human_Papillomavirus,Anogenital_venereal_warts,CAUSES,183
Human_Papillomavirus,Carcinogenesis,CAUSES,103
Human_Papillomavirus,Common_wart,CAUSES,110
Human_Papillomavirus,Disease,CAUSES,288
Human_Papillomavirus,Malignant_Neoplasms,CAUSES,489
Human_Papillomavirus,Malignant_tumor_of_cervix,CAUSES,857
Human_Papillomavirus,Neoplasm,CAUSES,96
Human_T_lymphotropic_virus_1,Disease,CAUSES,60
Human_T_lymphotropic_virus_1,Leukemia_Lymphoma_T_Cell_Acute_HTLV_I_Associated,CAUSES,162
Human_herpesvirus_3,Chickenpox,CAUSES,140
Human_herpesvirus_3,Disease,CAUSES,83
Hydrocortisone,Hypertension,CAUSES,40
Hydrogen_Peroxide,Apoptosis,CAUSES,1383
Hydrogen_Peroxide,Cell_Death,CAUSES,747
Hydrogen_Peroxide,Contraction,CAUSES,53
Hydrogen_Peroxide,DNA_Damage,CAUSES,478
Hydrogen_Peroxide,Functional_disorder,CAUSES,87
Hydrogen_Peroxide,Injury,CAUSES,1258
Hydrogen_Peroxide,Oxidative_Stress,CAUSES,3290
