source,target,predicate,ev_count
Supplementation,Growth,STIMULATES,219
Systolic_dysfunction,Heart_failure,CAUSES,112
TGFB1_protein_human_TGFB1,Apoptosis,CAUSES,592
TGFB1_protein_human_TGFB1,Fibrosis,CAUSES,494
TGFB1_protein_human_TGFB1,epithelial_to_mesenchymal_transition,CAUSES,518
TGFB1_protein_human_TGFB1,Growth,DISRUPTS,520
TGFB1_protein_human_TGFB1,Collagen,STIMULATES,242
TGFB1_protein_human_TGFB1,Fibroblasts,STIMULATES,434
TGFB1_protein_human_TGFB1,Phosphorylation,STIMULATES,299
TNFRSF5_gene_CD40,B_Lymphocytes,STIMULATES,233
TNFRSF6_gene_FAS,Apoptosis,CAUSES,544
TNFSF10_gene_TNFSF10,Apoptosis,CAUSES,102
TNFSF10_protein_human_TNFSF10,Apoptosis,CAUSES,119
TNF_gene_TNF,Apoptosis,CAUSES,552
TNF_protein_human_TNF,Apoptosis,DISRUPTS,115
TNF_protein_human_TNF,Permeability,AUGMENTS,111
TNF_protein_human_TNF,Transcription_Genetic,AUGMENTS,136
TNF_protein_human_TNF,Adhesions,CAUSES,140
TNF_protein_human_TNF,Cell_Death,CAUSES,738
TNF_protein_human_TNF,Cessation_of_life,CAUSES,151
TNF_protein_human_TNF,Down_Regulation,CAUSES,113
TNF_protein_human_TNF,Exocytosis,CAUSES,107
TNF_protein_human_TNF,Human_cells,CAUSES,103
TNF_protein_human_TNF,Hypertension,CAUSES,10
TNF_protein_human_TNF,Inflammation,CAUSES,307
TNF_protein_human_TNF,Inflammatory_Response,CAUSES,144
TNF_protein_human_TNF,Injury,CAUSES,137
TNF_protein_human_TNF,Insulin_Resistance,CAUSES,183
TNF_protein_human_TNF,Up_Regulation_Physiology,CAUSES,113
TNF_protein_human_TNF,cytotoxicity,CAUSES,136
TNF_protein_human_TNF,Growth,DISRUPTS,135
TNF_protein_human_TNF,Interleukin_10,STIMULATES,361
TNF_protein_human_TNF,Interleukin_6,STIMULATES,636
TNF_protein_human_TNF,Nitric_Oxide,STIMULATES,158
TNF_protein_human_TNF,cytokine,STIMULATES,244
TNF_protein_human_TNF,Astrocytes,STIMULATES,108
TNF_protein_human_TNF,Cell_Adhesion_Molecules,STIMULATES,150
TNF_protein_human_TNF,Endothelial_Cells,STIMULATES,676
TNF_protein_human_TNF,Fibroblasts,STIMULATES,141
TNF_protein_human_TNF,Gelatinase_B,STIMULATES,160
TNF_protein_human_TNF,Intercellular_adhesion_molecule_1,STIMULATES,566
TNF_protein_human_TNF,Interleukin_1_beta,STIMULATES,181
TNF_protein_human_TNF,Interleukin_8,STIMULATES,444
TNF_protein_human_TNF,Lipopolysaccharides,STIMULATES,493
TNF_protein_human_TNF,MAPK8_gene_MAPK8,STIMULATES,114
TNF_protein_human_TNF,Microglia,STIMULATES,440
TNF_protein_human_TNF,Mitogen_Activated_Protein_Kinases,STIMULATES,112
TNF_protein_human_TNF,NF_kappa_B,STIMULATES,2130
TNF_protein_human_TNF,NOS2A_protein_human_NOS2,STIMULATES,165
TNF_protein_human_TNF,NOS3_protein_human_NOS3,STIMULATES,280
TNF_protein_human_TNF,Nuclear_Translocation,STIMULATES,105
TNF_protein_human_TNF,Phosphorylation,STIMULATES,810
TNF_protein_human_TNF,RNA_Messenger,STIMULATES,488
TNF_protein_human_TNF,Reactive_Oxygen_Species,STIMULATES,173
TNF_protein_human_TNF,T_Lymphocyte,STIMULATES,108
TNF_protein_human_TNF,Vascular_Cell_Adhesion_Molecule_1,STIMULATES,199
TNF_protein_human_TNF,macrophage,STIMULATES,440
TNF_protein_human_TNF,monocyte,STIMULATES,152
TNF_protein_human_TNF,neutrophil,STIMULATES,177
TNF_related_apoptosis_inducing_ligand,Apoptosis,CAUSES,301
TP53_gene_TP53,Apoptosis,DISRUPTS,602
TP53_gene_TP53,Transcription_Genetic,AUGMENTS,486
TP53_gene_TP53,Cell_Cycle_Arrest,CAUSES,394
TP53_gene_TP53,Cell_Death,CAUSES,218
TP53_gene_TP53,Growth,DISRUPTS,448
TP53_gene_TP53,CDKN1A_TCEAL1_NSG1_H3F3AP6,STIMULATES,348
TRANCE_protein,Osteoclasts,STIMULATES,246
TRANSCRIPTION_FACTOR,Transcription_Genetic,AUGMENTS,381
TRANSCRIPTION_FACTOR,Apoptosis,CAUSES,104
T_Lymphocyte,Interleukin_10,PRODUCES,840
T_Lymphocyte,Interleukin_17,PRODUCES,1096
T_Lymphocyte,Interleukin_2,PRODUCES,1656
T_Lymphocyte,Interleukin_2_Receptor_Alpha_IL2RA_ISG20,PRODUCES,219
T_Lymphocyte,Interleukin_4,PRODUCES,1034
T_Lymphocyte,Interleukin_5,PRODUCES,287
T_Lymphocyte,Lymphokines,PRODUCES,311
T_Lymphocyte,Receptors_Antigen,PRODUCES,321
T_Lymphocyte,Recombinant_Interferon_gamma,PRODUCES,1593
T_Lymphocyte,TNF_protein_human_TNF,PRODUCES,694
T_Lymphocyte,T_Cell_Receptor,PRODUCES,885
T_Lymphocyte,cytokine,PRODUCES,4436
T_Lymphocyte,human_leukocyte_interferon_IFNA1,PRODUCES,324
T_Lymphocyte,receptor,PRODUCES,440
Tachycardia,Cardiomyopathies,CAUSES,626
Tachycardia,Heart_failure,CAUSES,107
Tacrolimus,Hypertension,CAUSES,19
Takayasu_s_Arteritis,Hypertension,CAUSES,23
Tamoxifen,Apoptosis,CAUSES,179
Tamoxifen,Growth,DISRUPTS,480
Tamoxifen,Malignant_neoplasm_of_breast,PREVENTS,330
Taxol,Apoptosis,CAUSES,193
Testis,Testosterone,PRODUCES,107
Testosterone,Growth,AUGMENTS,128
Testosterone,Hypertension,CAUSES,10
Tetradecanoylphorbol_Acetate,Phosphorylation,AUGMENTS,369
Tetradecanoylphorbol_Acetate,neutrophil,AUGMENTS,470
Tetradecanoylphorbol_Acetate,Inflammation,CAUSES,138
Tetradecanoylphorbol_Acetate,Protein_Kinase_C,STIMULATES,1323
Tetradecanoylphorbol_Acetate,Superoxides,STIMULATES,456
Th2_Cells,Interleukin_4,PRODUCES,278
Th2_Cells,cytokine,PRODUCES,148
Thapsigargin,Apoptosis,CAUSES,193
Thapsigargin,CA2,STIMULATES,289
Thioacetamide,Fibrosis,CAUSES,129
Thioacetamide,Fibrosis_Liver,CAUSES,249
Thioacetamide,Injury,CAUSES,133
Thiopental,Lack_of_sensation,CAUSES,610
Thrombin,Platelet_aggregation,CAUSES,404
Thrombin,Blood_Platelets,STIMULATES,367
Thromboembolism,Cessation_of_life,CAUSES,414
Thrombophilia,Thrombosis,CAUSES,101
Thrombosis,Cerebrovascular_accident,CAUSES,112
Thrombosis,Cessation_of_life,CAUSES,209
Thrombosis,Hypertension,CAUSES,18
Thrombosis,Ischemia,CAUSES,116
Thrombosis,Myocardial_Infarction,CAUSES,177
Thrombus,Cerebrovascular_accident,CAUSES,104
Thrombus,Myocardial_Infarction,CAUSES,122
Thrombus,Obstruction,CAUSES,128
Timolol,Intraocular_pressure_disorder,PREVENTS,110
Tourniquets,Hypertension,CAUSES,13
Tourniquets,Ischemia,CAUSES,131
Toxic_effect,Alzheimers,CAUSES,49
Toxic_effect,Hypertension,CAUSES,14
Toxic_effect,Growth,DISRUPTS,376
Toxin,Injury,CAUSES,136
Toxin,Growth,DISRUPTS,132
Trabeculectomy,Intraocular_pressure_disorder,PREVENTS,121
Transforming_Growth_Factor_beta,Apoptosis,CAUSES,632
Transforming_Growth_Factor_beta,Fibrosis,CAUSES,410
Transforming_Growth_Factor_beta,epithelial_to_mesenchymal_transition,CAUSES,483
Transforming_Growth_Factor_beta,Growth,DISRUPTS,774
Transforming_Growth_Factor_beta,Collagen,STIMULATES,221
Transforming_Growth_Factor_beta,Fibroblasts,STIMULATES,308
Transforming_Growth_Factor_beta,Phosphorylation,STIMULATES,298
Transplantation,Hypertension,CAUSES,15
Transplantation,Recovery,STIMULATES,106
Transplantation,Wound_Healing,STIMULATES,430
Traumatic_Brain_Injury,Alzheimers,CAUSES,30
Traumatic_Brain_Injury,Disability_NOS,CAUSES,237
Treatment_Protocols,Toxic_effect,PREVENTS,193
Tretinoin,Apoptosis,CAUSES,456
Tretinoin,Growth,DISRUPTS,590
Triglycerides,Cholesterol,STIMULATES,105
Triglycerides,High_Density_Lipoprotein_Cholesterol,STIMULATES,374
Trisomy,Down_Syndrome,CAUSES,146
Tuberculosis,Cessation_of_life,CAUSES,2878
Tumor_Necrosis_Factor_Ligand_Superfamily_Member_6_FAS,Apoptosis,CAUSES,1708
Tumor_Necrosis_Factor_alpha_TNF,Apoptosis,CAUSES,504
Tumor_Necrosis_Factor_alpha_TNF,cytokine,PRODUCES,110
Tumor_Necrosis_Factor_alpha_TNF,Lipopolysaccharides,STIMULATES,168
Tumor_Necrosis_Factors,Apoptosis,CAUSES,920
Tumor_Suppressor_Genes,Apoptosis,CAUSES,168
Tumor_Suppressor_Genes,Growth,DISRUPTS,110
Tumor_Suppressor_Genes,Malignant_Neoplasms,DISRUPTS,205
Tumor_cells_malignant,Reactive_Oxygen_Species,PRODUCES,126
Tunicamycin,Apoptosis,AUGMENTS,100
Tunicamycin,Stress,CAUSES,335
Tunicamycin,glycosylation,DISRUPTS,411
Turpentine,Inflammation,CAUSES,141
Ubiquitin,Endopeptidases,STIMULATES,122
Ubiquitin,Proteolysis,STIMULATES,360
Unilateral_nephrectomy,Hypertension,CAUSES,16
Unilateral_renal_artery_stenosis,Hypertension,CAUSES,11
Up_Regulation_Physiology,Apoptosis,CAUSES,670
Uric_Acid,Hypertension,CAUSES,18
VEGF_protein_human_VEGFA,Angiogenesis,AUGMENTS,948
VEGF_protein_human_VEGFA,Growth,AUGMENTS,139
VP_16,Apoptosis,CAUSES,108
Vaccination,Infection,PREVENTS,453
Vaccination,COVID_19,PREVENTS,626
Vaccination,Communicable_Diseases,PREVENTS,269
Vaccination,Influenza,PREVENTS,363
Vaccination,Growth,STIMULATES,600
Vaccination,Immune_response,STIMULATES,719
Vaccines,Antibody_Formation,CAUSES,918
Vaccines,Immune_response,CAUSES,2896
Vaccines,Immunity_Cellular,AUGMENTS,142
Vaccines,Immunity_Mucosal,AUGMENTS,101
Vaccines,T_Lymphocyte,STIMULATES,141
Vaccines,T_Lymphocytes_Cytotoxic,AUGMENTS,157
Vaccines,specific_immunity,AUGMENTS,564
Vaccines,Autoimmune_thrombocytopenia,CAUSES,746
Vaccines,Protection,CAUSES,604
Vaccines,Responsive_Disease,CAUSES,148
Vaccines,Thrombocytopenia,CAUSES,168
Vaccines,Thrombosis,CAUSES,104
Vaccines,Hemagglutination,DISRUPTS,181
Vaccines,Alzheimers,PREVENTS,11
Vaccines,COVID_19,PREVENTS,439
Vaccines,Communicable_Diseases,PREVENTS,536
Vaccines,HIV_Infections,PREVENTS,124
Vaccines,Herpes_zoster_disease,PREVENTS,126
Vaccines,Infection,PREVENTS,1802
Vaccines,Influenza,PREVENTS,500
Vaccines,Malaria,PREVENTS,105
Vaccines,Malignant_Neoplasms,PREVENTS,166
Vaccines,Malignant_neoplasm_of_cervix_uteri,PREVENTS,558
Vaccines,Meningococcal_Infections,PREVENTS,102
Vaccines,Tuberculosis,PREVENTS,456
Vaccines,Virus,PREVENTS,117
Vaccines,Virus_Diseases,PREVENTS,136
Vaccines,Antibodies,STIMULATES,2556
Vaccines,Antibodies_Anti_Idiotypic,STIMULATES,109
Vaccines,Antibodies_Neutralizing,STIMULATES,153
Vaccines,CD4_gene_CD4,STIMULATES,138
Vaccines,CD8B1_gene_CD8B,STIMULATES,460
Vaccines,Specific_antibody,STIMULATES,173
Vaccines_DNA,Immune_response,AUGMENTS,281
Vascular_Diseases,Alzheimers,CAUSES,12
Vascular_Diseases,Cessation_of_life,CAUSES,129
Vascular_Diseases,Hypertension,CAUSES,10
Vasoconstrictor_Agents,Hypertension,CAUSES,14
Vasodilation_disorder,Hypertension,CAUSES,12
Vasospasm,Hypertension,CAUSES,33
Vasospasm,Ischemia,CAUSES,101
Vena_Cava_Filters,Pulmonary_Embolism,PREVENTS,271
Venoms,Edema,CAUSES,119
Ventricular_Fibrillation,Cessation_of_life,CAUSES,105
Ventricular_Fibrillation,Heart_Arrest,CAUSES,306
Vincristine,Apoptosis,CAUSES,106
Virus,Acquired_Immunodeficiency_Syndrome,CAUSES,160
Virus,Acute_Erythroblastic_Leukemia,CAUSES,107
Virus,Alzheimers,CAUSES,18
Virus,COVID_19,CAUSES,735
Virus,Communicable_Diseases,CAUSES,554
Virus,Cytopathic_effect,CAUSES,174
Virus,Encephalitis,CAUSES,180
Virus,Hemorrhagic_Fevers_Viral,CAUSES,114
Virus,Hepatitis,CAUSES,129
Virus,Infection,CAUSES,1524
Virus,Inflammation,CAUSES,127
Virus,Influenza,CAUSES,148
Virus,Malignant_Neoplasms,CAUSES,482
Virus,Neoplasm,CAUSES,214
Virus,Pneumonia,CAUSES,174
Virus,Respiration_Disorders,CAUSES,115
Virus,Respiratory_Tract_Infections,CAUSES,159
Virus,Virus_Diseases,CAUSES,122
Virus_Diseases,Cessation_of_life,CAUSES,133
Virus_Diseases,Inflammation,CAUSES,137
Vitamin_D_Deficiency,Hypertension,CAUSES,13
Vitamin_D_Deficiency,Rickets,CAUSES,146
Vitamin_E,Lipid_Peroxidation,DISRUPTS,120
Vitamin_E,Alzheimers,PREVENTS,18
Vitamin_K_3,Oxidative_Stress,CAUSES,101
Vitamin_K_antagonist,Cerebrovascular_accident,PREVENTS,147
Vitamins,Alzheimers,PREVENTS,10
WDTC1,Respiration,AUGMENTS,245
WDTC1,Platelet_aggregation,CAUSES,922
WDTC1,Blood_Platelets,STIMULATES,215
Warfarin,Cerebrovascular_accident,PREVENTS,996
Warfarin,Embolism,PREVENTS,198
Water,Growth,DISRUPTS,143
Water,Hypertension,CAUSES,15
Weight_maintenance_regimen,Hypertension,PREVENTS,17
Wounds_and_Injuries,Blood_Coagulation_Disorders,CAUSES,574
Wounds_and_Injuries,Hypertension,CAUSES,12
Wounds_and_Injuries,Inflammation,CAUSES,151
Wounds_and_Injuries,Pain,CAUSES,163
Wounds_and_Injuries,Pseudoaneurysm,CAUSES,133
Xanthine_Oxidase,Reactive_Oxygen_Species,PRODUCES,166
Xenobiotics,Toxic_effect,CAUSES,106
Zinc,Alzheimers,CAUSES,11
Zinc,Endopeptidases,STIMULATES,241
Zinc,Matrix_Metalloproteinases,STIMULATES,182
Zinc,Metalloproteases,STIMULATES,180
Zinc,Metallothionein,STIMULATES,192
Zinc,Peptide_Hydrolases,STIMULATES,104
Zymosan,neutrophil,AUGMENTS,204
Zymosan,Inflammation,CAUSES,172
adenine,Chronic_Kidney_Diseases,CAUSES,113
adenine,Kidney_Failure_Chronic,CAUSES,168
adenoma,Conn_Syndrome,CAUSES,112
adenoma,Hypertension,CAUSES,16
adenoma,Hydrocortisone,PRODUCES,137
alanosine,Hypertension,CAUSES,89
alpha_Synuclein,Nerve_Degeneration,CAUSES,150
alpha_Synuclein,Parkinson_Disease,CAUSES,860
aluminum,Alzheimers,CAUSES,103
aluminum_chloride,Alzheimers,CAUSES,77
anticoagulation,Cerebrovascular_accident,PREVENTS,448
aorta_constriction,Hypertension,CAUSES,19
apoptogenic_cytochrome_c_release_channel_activity,Apoptosis,CAUSES,734
arginine_methyl_ester,Hypertension,CAUSES,416
arsenic_trioxide,Apoptosis,CAUSES,816
ascorbate,Lipid_Peroxidation,AUGMENTS,250
bacteriocin,Growth,DISRUPTS,109
benzyloxycarbonylvalyl_alanyl_aspartyl_fluoromethyl_ketone,Apoptosis,DISRUPTS,180
beta_catenin,Transcription_Genetic,AUGMENTS,315
beta_site_APP_cleaving_enzyme_1_BACE1,Alzheimers,CAUSES,15
bevacizumab,Hypertension,CAUSES,47
bortezomib,Apoptosis,CAUSES,708
c_myc_Genes_MYC,Apoptosis,CAUSES,193
cardiac_arrhythmia,Cessation_of_life,CAUSES,236
caspase,Apoptosis,DISRUPTS,159
caspase,Cell_Death,AUGMENTS,336
caspase,Cessation_of_life,AUGMENTS,101
caspase,Deoxyribonuclease_I,STIMULATES,220
caspase_3,Apoptosis,DISRUPTS,478
caspase_3_activity,Apoptosis,CAUSES,126
caspase_8,Apoptosis,CAUSES,158
caspase_9,Apoptosis,CAUSES,190
caspase_activation,Apoptosis,CAUSES,630
celecoxib,Apoptosis,CAUSES,143
celecoxib,Growth,DISRUPTS,104
clopidogrel,Blood_Platelets,DISRUPTS,279
cyclooxygenase_2,Prostaglandins,PRODUCES,123
cytokine,Apoptosis,DISRUPTS,134
cytokine,Endothelium,AUGMENTS,119
cytokine,Growth,DISRUPTS,118
cytokine,Immune_response,CAUSES,120
cytokine,Inflammation,DISRUPTS,119
cytokine,Transcription_Genetic,AUGMENTS,103
cytokine,Alzheimers,CAUSES,23
cytokine,Cell_Death,CAUSES,106
cytokine,Inflammatory_Response,CAUSES,167
cytokine,Injury,CAUSES,113
cytokine,Rheumatoid_Arthritis,CAUSES,105
cytokine,Interleukin_10,PRODUCES,120
cytokine,Interleukin_6,STIMULATES,134
cytokine,Nitric_Oxide,STIMULATES,173
cytokine,Antigens,STIMULATES,130
cytokine,Astrocytes,STIMULATES,117
cytokine,B_Lymphocytes,STIMULATES,105
cytokine,Cell_Adhesion_Molecules,STIMULATES,101
cytokine,Dendritic_Cells,STIMULATES,129
cytokine,Endothelial_Cells,STIMULATES,572
cytokine,Fibroblasts,STIMULATES,166
cytokine,Lipopolysaccharides,STIMULATES,224
cytokine,Microglia,STIMULATES,454
cytokine,NF_kappa_B,STIMULATES,794
cytokine,NOS2A_protein_human_NOS2,STIMULATES,195
cytokine,NOS3_protein_human_NOS3,STIMULATES,150
cytokine,Natural_Killer_Cells,STIMULATES,424
cytokine,Osteoclasts,STIMULATES,100
cytokine,Peripheral_blood_mononuclear_cell,STIMULATES,124
cytokine,STAT3_gene_STAT3,STIMULATES,125
cytokine,Signal_Transduction_Pathways,STIMULATES,118
cytokine,TRANSCRIPTION_FACTOR,STIMULATES,132
cytokine,T_Lymphocyte,STIMULATES,1074
cytokine,eosinophil,STIMULATES,114
cytokine,macrophage,STIMULATES,796
cytokine,monocyte,STIMULATES,128
cytokine,neutrophil,STIMULATES,191
cytotoxicity,Reactive_Oxygen_Species,PRODUCES,131
desoxycorticosterone_acetate,Hypertension,CAUSES,93
dietary_intervention,Alzheimers,PREVENTS,13
dietary_intervention,Hypertension,PREVENTS,10
docetaxel,Apoptosis,CAUSES,175
epigallocatechin_gallate,Apoptosis,CAUSES,434
epigallocatechin_gallate,Growth,DISRUPTS,410
fungus,Infection,CAUSES,569
galactose,Aging,AUGMENTS,471
galactose,Alzheimers,CAUSES,26
gamma_Aminobutyric_Acid,Neurons,DISRUPTS,131
gamma_Aminobutyric_Acid,Chlorides,STIMULATES,238
gamma_secretase,Alzheimers,CAUSES,40
gefitinib,Apoptosis,CAUSES,121
gemcitabine,Apoptosis,CAUSES,506
gemcitabine,Growth,DISRUPTS,112
gene_therapy,Alzheimers,CAUSES,30
gene_therapy,Amyotrophic_Lateral_Sclerosis,CAUSES,131
gene_therapy,Pick_Disease_of_the_Brain,CAUSES,107
ghrelin,Eating,AUGMENTS,276
glucose_high,Inflammation,CAUSES,113
granulosa_cell,Progesterone,PRODUCES,200
granzyme_B_GZMB,Apoptosis,CAUSES,109
homocysteine,Alzheimers,CAUSES,14
homocysteine,Apoptosis,CAUSES,115
hydrochloride,Hypertension,CAUSES,11
imatinib,Apoptosis,CAUSES,136
imbalance,Alzheimers,CAUSES,38
imbalance,Hypertension,CAUSES,28
imbalance,Obesity,CAUSES,190
imbalance,Osteoporosis,CAUSES,107
inhibitors,Hypertension,CAUSES,45
inhibitors,Immune_Tolerance,CAUSES,106
inhibitors,Toxic_effect,CAUSES,135
keratinocyte,cytokine,PRODUCES,404
latanoprost,Intraocular_pressure_disorder,PREVENTS,168
macrophage,Interleukin_10,PRODUCES,333
macrophage,Interleukin_12,PRODUCES,304
macrophage,Interleukin_1_beta,PRODUCES,544
macrophage,Interleukin_6,PRODUCES,384
macrophage,Nitric_Oxide,PRODUCES,1938
macrophage,Reactive_Oxygen_Species,PRODUCES,692
macrophage,TNF_protein_human_TNF,PRODUCES,1514
macrophage,Tumor_Necrosis_Factor_alpha_TNF,PRODUCES,318
macrophage,Tumor_Necrosis_Factors,PRODUCES,247
macrophage,cytokine,PRODUCES,2584
mast_cell,Histamine,PRODUCES,246
mast_cell,cytokine,PRODUCES,167
mitochondrial_processing_peptidase_activity,Apoptosis,CAUSES,116
monocyte,Interleukin_10,PRODUCES,230
monocyte,Interleukin_1_beta,PRODUCES,435
monocyte,Interleukin_6,PRODUCES,313
monocyte,TNF_protein_human_TNF,PRODUCES,830
monocyte,cytokine,PRODUCES,1012
neuron_loss,Alzheimers,CAUSES,17
neuronal,Alzheimers,CAUSES,10
neutrophil,Nitric_Oxide,PRODUCES,102
neutrophil,Reactive_Oxygen_Species,PRODUCES,1672
neutrophil,cytokine,PRODUCES,179
olanzapine,Weight_Gain,CAUSES,226
oridonin,Apoptosis,CAUSES,133
oxaliplatin,Apoptosis,CAUSES,152
oxaliplatin,Neuropathy,CAUSES,212
oxaliplatin,Peripheral_Neuropathy,CAUSES,270
oxidized_low_density_lipoprotein,Apoptosis,CAUSES,798
oxidized_low_density_lipoprotein,Endothelial_dysfunction,CAUSES,135
oxidized_low_density_lipoprotein,Inflammation,CAUSES,152
oxidized_low_density_lipoprotein,Injury,CAUSES,142
oxidized_low_density_lipoprotein,Oxidative_Stress,CAUSES,116
oxidized_low_density_lipoprotein,Foam_Cells,STIMULATES,210
oxidized_low_density_lipoprotein,macrophage,STIMULATES,244
parathyroid_hormone_related_protein,Hypercalcemia,CAUSES,121
particle,Inflammation,CAUSES,454
particle,Inflammatory_Response,CAUSES,149
particle,Osteolysis,CAUSES,320
particle,Oxidative_Stress,CAUSES,106
pentylenetetrazole,Seizures,CAUSES,1706
pioglitazone,PPAR_gamma,STIMULATES,323
polyphenols,Apoptosis,CAUSES,104
polyphenols,Alzheimers,PREVENTS,21
polyphenols,Hypertension,PREVENTS,11
potassium_oxonate,Hyperuricemia,CAUSES,134
presenilin,Alzheimers,CAUSES,58
presenilin_1,Alzheimers,CAUSES,66
receptor,Transcription_Genetic,AUGMENTS,126
receptor,Alzheimers,CAUSES,26
receptor,Apoptosis,CAUSES,347
receptor,Hypertension,CAUSES,27
receptor,Adenylate_Cyclase,STIMULATES,189
receptor,CA2,STIMULATES,160
receptor,CAMP,STIMULATES,139
receptor,GTP_Binding_Proteins,STIMULATES,149
receptor,NF_kappa_B,STIMULATES,163
receptor,Phospholipase_C,STIMULATES,102
receptor,Phosphorylation,STIMULATES,147
receptor,Phosphotransferases,STIMULATES,554
receptor,Signal_Transduction_Pathways,STIMULATES,134
regular_physical_activity,Alzheimers,PREVENTS,10
regular_physical_activity,Hypertension,PREVENTS,15
resveratrol,Apoptosis,CAUSES,754
resveratrol,Growth,DISRUPTS,195
resveratrol,Oxidative_Stress,PREVENTS,127
resveratrol,SIRT1,STIMULATES,212
rosiglitazone,PPAR_gamma,STIMULATES,358
sevoflurane,Apoptosis,CAUSES,100
sevoflurane,Impaired_cognition,CAUSES,158
sevoflurane,Lack_of_sensation,CAUSES,189
shikonin,Apoptosis,CAUSES,107
sorafenib,Apoptosis,CAUSES,198
sorafenib,Hypertension,CAUSES,11
sorafenib,Growth,DISRUPTS,105
survivin,Apoptosis,DISRUPTS,1068
tau_Proteins,Alzheimers,CAUSES,48
temozolomide,Apoptosis,CAUSES,163
tert_Butylhydroperoxide,Oxidative_Stress,CAUSES,420
tranexamic_acid,Hemorrhage,PREVENTS,403
trichostatin_A,Apoptosis,CAUSES,132
triptolide,Apoptosis,CAUSES,148
unfolded_protein_response,Apoptosis,CAUSES,142
ursolic_acid,Apoptosis,CAUSES,108
vascular_factor,Alzheimers,CAUSES,13
